wb,ov_typ,distr_id,na_kun_stm,length,Basis
4208,RW1,DK1,Naturlig,1.6859945022497274,3.0
4209,RW2,DK1,Naturlig,2.074732673233745,4.0
4210,RW1,DK1,Naturlig,3.074217526983752,2.0
4211,RW2,DK1,Naturlig,3.4700523756785633,3.0
4213,RW2,DK1,Naturlig,1.3724984870901913,3.0
4215,RW1,DK1,Naturlig,5.0678359027186035,4.0
4216,RW1,DK1,Naturlig,4.721739895866888,2.0
4217,RW1,DK3,Naturlig,4.333466363838472,3.0
4218,RW1,DK1,Naturlig,1.8662817187704595,3.0
4219,RW1,DK1,Naturlig,6.3197216533473135,3.0
4221,RW1,DK2,Naturlig,3.6106887373144683,4.0
4222,RW1,DK1,Naturlig,1.5034448899778865,
4223,RW5,DK2,Naturlig,13.474482117246216,
4224,RW2,DK1,Naturlig,3.695947043443883,4.0
4225,RW1,DK1,Naturlig,1.7293333058164877,
4226,RW1,DK1,Naturlig,3.5135719216233725,3.0
4227,RW1,DK1,Naturlig,7.000256368020048,3.0
4228,RW2,DK1,Naturlig,8.87406972383113,1.0
4229,RW1,DK1,Naturlig,12.75422332120215,3.0
4230,RW2,DK1,Kunstig,2.503291250116736,
4231,RW1,DK1,Naturlig,3.6455534512361676,3.0
4232,RW1,DK1,Naturlig,9.246136102643419,3.0
4233,RW1,DK1,Naturlig,1.0296965814345436,2.0
4234,RW2,DK1,Naturlig,8.421165590493612,2.0
4235,RW1,DK1,Naturlig,2.2625537251500303,2.0
4236,RW1,DK2,Stærkt modificeret,2.7889350258155106,3.0
4238,RW2,DK1,Naturlig,16.496825214333636,4.0
4239,RW1,DK1,Naturlig,7.874002553325942,3.0
4240,RW2,DK1,Naturlig,2.19818457892289,3.0
4241,RW2,DK1,Naturlig,2.3972469730695094,
4242,RW1,DK1,Naturlig,11.199639667534184,4.0
4243,RW1,DK1,Naturlig,3.6444784072175325,4.0
4244,RW1,DK2,Naturlig,1.7927774347690573,2.0
4245,RW1,DK2,Naturlig,2.8318256744948296,2.0
4246,RW2,DK1,Naturlig,10.558072054102873,3.0
4247,RW1,DK1,Naturlig,1.277916927885128,3.0
4248,RW1,DK2,Naturlig,3.239654901113193,2.0
4249,RW1,DK1,Naturlig,2.377091732565767,4.0
4250,RW2,DK1,Naturlig,11.046899837586892,3.0
4251,RW1,DK2,Naturlig,2.5922975176220064,3.0
4252,RW1,DK1,Stærkt modificeret,2.6642438254421124,3.0
4253,RW1,DK1,Naturlig,3.167765705766252,3.0
4254,RW2,DK1,Stærkt modificeret,14.412450977174299,0.0
4255,RW1,DK2,Naturlig,1.6891720751284043,2.0
4256,RW2,DK1,Naturlig,5.791418134057344,3.0
4257,RW2,DK1,Naturlig,5.747539158307508,2.0
4258,RW1,DK1,Naturlig,10.233133939895684,2.0
4260,RW1,DK1,Naturlig,8.866958304111915,1.0
4261,RW1,DK1,Naturlig,3.2832850328601833,2.0
4262,RW2,DK1,Naturlig,6.3901131823321995,4.0
4263,RW1,DK1,Naturlig,4.955506441162054,3.0
4265,RW2,DK1,Naturlig,9.319886522083841,3.0
4266,RW1,DK1,Naturlig,2.6891342176745527,2.0
4267,RW2,DK1,Naturlig,8.7713880533481,3.0
4268,RW1,DK1,Naturlig,0.8448145162605075,3.0
4269,RW1,DK1,Naturlig,3.3401144847312922,2.0
4270,RW1,DK1,Naturlig,2.8743518339236505,3.0
4271,RW2,DK1,Naturlig,4.172634455049055,3.0
4272,RW1,DK1,Naturlig,5.043234885107194,3.0
4274,RW1,DK1,Naturlig,6.971202416947232,3.0
4275,RW2,DK1,Naturlig,8.071112433094386,3.0
4276,RW1,DK1,Naturlig,0.5777172965894081,1.0
4277,RW5,DK2,Naturlig,6.815470021223647,
4279,RW1,DK1,Naturlig,6.742231910719972,3.0
4280,RW1,DK1,Naturlig,2.6364982082610435,3.0
4281,RW1,DK1,Kunstig,2.1149021006150543,3.0
4282,RW1,DK1,Naturlig,18.575257674541664,2.0
4283,RW1,DK1,Naturlig,8.336819762333846,3.0
4284,RW1,DK1,Naturlig,2.707170704805212,3.0
4285,RW2,DK1,Naturlig,1.9854286669626438,2.0
4286,RW1,DK1,Naturlig,4.973966076382913,3.0
4287,RW1,DK2,Naturlig,2.2138067726188475,2.0
4288,RW3,DK2,Naturlig,7.902350499810302,2.0
4291,RW1,DK1,Naturlig,5.841884375017971,2.0
4292,RW2,DK1,Naturlig,14.139205637906192,4.0
4294,RW1,DK1,Naturlig,1.9621871685090577,
4296,RW3,DK1,Naturlig,10.906752834364722,4.0
4297,RW1,DK4,Naturlig,5.00502084513327,2.0
4298,RW2,DK1,Naturlig,5.2918118015880005,3.0
4300,RW1,DK1,Naturlig,1.8366711930183648,3.0
4301,RW2,DK1,Naturlig,4.3362065004053,2.0
4302,RW5,DK1,Naturlig,7.172233762411797,
4303,RW1,DK1,Naturlig,6.829104982592478,3.0
4304,RW1,DK3,Naturlig,6.169353913107609,3.0
4305,RW1,DK1,Naturlig,1.7397822391887676,2.0
4306,RW1,DK1,Naturlig,6.3419841926694245,2.0
4307,RW1,DK1,Naturlig,5.429129100093319,3.0
4308,RW1,DK2,Naturlig,1.370002199094585,2.0
4309,RW1,DK1,Naturlig,2.0302126670929375,
4310,RW2,DK1,Naturlig,15.543982014298273,2.0
4311,RW5,DK2,Naturlig,1.6165550274713498,
4312,RW2,DK1,Naturlig,1.6214735395301239,2.0
4313,RW2,DK1,Naturlig,13.87518723520155,3.0
4314,RW2,DK4,Naturlig,30.624708582218517,3.0
4316,RW1,DK1,Naturlig,3.0680855654736825,3.0
4317,RW1,DK1,Naturlig,1.8830269639851596,2.0
4318,RW1,DK1,Naturlig,1.4307942444349857,2.0
4319,RW1,DK1,Naturlig,11.658388204844774,3.0
4320,RW1,DK1,Kunstig,2.8748901036328727,3.0
4323,RW2,DK1,Naturlig,19.692537747426872,3.0
4324,RW1,DK1,Naturlig,1.314184568383263,
4325,RW2,DK1,Naturlig,7.249389270518909,2.0
4326,RW1,DK1,Naturlig,1.4238589030719828,4.0
4329,RW2,DK2,Naturlig,5.459696378097996,2.0
4330,RW5,DK2,Naturlig,3.339467610866461,
4332,RW1,DK1,Naturlig,8.75021114428973,3.0
4334,RW1,DK2,Naturlig,1.4741685214006397,3.0
4335,RW1,DK1,Naturlig,8.643576339477498,3.0
4336,RW1,DK1,Naturlig,1.8997398157569343,3.0
4337,RW1,DK1,Naturlig,2.3821464700778314,3.0
4338,RW1,DK1,Naturlig,5.423141431326931,2.0
4339,RW1,DK1,Naturlig,4.413462806887807,3.0
4340,RW1,DK1,Naturlig,7.205880048789698,3.0
4342,RW1,DK1,Naturlig,10.225855363324655,4.0
4344,RW1,DK2,Naturlig,3.8218223731943546,3.0
4346,RW1,DK1,Naturlig,9.0415543356117,3.0
4347,RW1,DK1,Naturlig,6.511369786890883,3.0
4349,RW1,DK2,Naturlig,3.440100783082984,3.0
4350,RW1,DK1,Naturlig,5.114941699854025,3.0
4351,RW1,DK2,Naturlig,1.7110287556768105,1.0
4352,RW1,DK2,Naturlig,6.93361156565772,2.0
4353,RW2,DK1,Naturlig,3.249554130647192,3.0
4354,RW2,DK1,Naturlig,2.2436614875206065,3.0
4355,RW1,DK2,Naturlig,1.10034113643744,2.0
4356,RW1,DK1,Naturlig,1.6468027157800584,3.0
4357,RW2,DK1,Naturlig,4.571572742006182,3.0
4358,RW1,DK2,Naturlig,7.746347792298505,1.0
4359,RW1,DK1,Stærkt modificeret,1.5659236947541717,
4360,RW1,DK1,Naturlig,2.5043078766737437,3.0
4361,RW1,DK2,Naturlig,3.638783348319169,3.0
4362,RW1,DK1,Naturlig,2.9965667576452724,3.0
4363,RW1,DK1,Naturlig,2.037865576023853,4.0
4364,RW2,DK1,Naturlig,2.233834861081799,2.0
4365,RW1,DK1,Naturlig,5.937274459113771,3.0
4366,RW1,DK1,Naturlig,7.8819188538851686,0.0
4367,RW2,DK1,Kunstig,1.5291381672400257,
4368,RW2,DK1,Naturlig,20.112524110253126,3.0
4369,RW1,DK1,Naturlig,7.493611378429252,2.0
4371,RW1,DK1,Naturlig,0.43986537706733475,3.0
4372,RW4,DK1,Naturlig,2.6961489731360326,
4373,RW2,DK1,Naturlig,5.692179384111046,3.0
4375,RW2,DK1,Naturlig,2.9646484567156337,3.0
4376,RW1,DK1,Naturlig,1.4849521812345199,2.0
4378,RW1,DK1,Naturlig,2.5058577910413145,4.0
4379,RW2,DK1,Naturlig,5.001640692234466,4.0
4380,RW1,DK1,Naturlig,5.636824734857063,2.0
4381,RW1,DK1,Naturlig,2.497709431845031,3.0
4382,RW1,DK2,Naturlig,2.7165149715657178,3.0
4383,RW2,DK2,Naturlig,3.4902697235577493,3.0
4384,RW2,DK1,Naturlig,3.2454118415166833,2.0
4385,RW1,DK1,Naturlig,5.71762139650557,3.0
4387,RW2,DK1,Stærkt modificeret,6.03875205608714,1.0
4388,RW1,DK1,Naturlig,4.843994448887328,2.0
4389,RW1,DK1,Naturlig,4.299146882143515,3.0
4390,RW1,DK1,Naturlig,4.27992941058816,3.0
4391,RW1,DK2,Naturlig,2.8925590198569826,1.0
4392,RW1,DK1,Naturlig,2.813520613026202,4.0
4393,RW2,DK1,Stærkt modificeret,13.190167850557659,3.0
4394,RW2,DK4,Naturlig,12.102550492983712,2.0
4395,RW1,DK1,Kunstig,10.400376795051486,4.0
4396,RW1,DK1,Naturlig,7.189903837865632,3.0
4397,RW2,DK1,Naturlig,2.0248640017264217,
4398,RW1,DK1,Naturlig,18.57591696465973,3.0
4399,RW1,DK1,Naturlig,1.6373818051792723,4.0
4400,RW1,DK1,Naturlig,0.2906379460882699,
4401,RW2,DK2,Naturlig,3.8025503675075396,3.0
4402,RW2,DK1,Naturlig,2.400520676956379,4.0
4404,RW1,DK1,Stærkt modificeret,2.1508475055208804,1.0
4405,RW1,DK1,Naturlig,8.450285510262729,3.0
4406,RW1,DK1,Naturlig,1.579011457514894,
4407,RW1,DK1,Naturlig,4.471839891070059,3.0
4408,RW2,DK1,Naturlig,6.649285357894945,3.0
4409,RW1,DK1,Naturlig,4.224290452995691,4.0
4410,RW2,DK4,Stærkt modificeret,9.63466767092438,2.0
4412,RW3,DK4,Naturlig,2.367411268769615,3.0
4413,RW1,DK2,Naturlig,1.0913842249179984,3.0
4414,RW2,DK2,Naturlig,3.425885496570693,3.0
4415,RW1,DK1,Naturlig,2.3691410850060484,4.0
4416,RW2,DK1,Naturlig,9.867124884063138,3.0
4417,RW1,DK1,Naturlig,2.988606247683707,4.0
4419,RW2,DK2,Stærkt modificeret,4.523586363168883,1.0
4420,RW2,DK1,Naturlig,8.499422772520782,3.0
4421,RW5,DK1,Naturlig,0.9128360672395505,
4422,RW5,DK2,Naturlig,3.1046559852331077,
4423,RW1,DK1,Naturlig,6.2424185640860514,2.0
4424,RW1,DK2,Naturlig,3.3370280203507887,2.0
4425,RW1,DK4,Naturlig,6.097652074246688,2.0
4426,RW1,DK2,Naturlig,2.4041040970434975,2.0
4427,RW1,DK1,Naturlig,1.7729213942908555,3.0
4428,RW1,DK1,Naturlig,1.1678844593368252,2.0
4429,RW5,DK2,Naturlig,10.781552816493813,
4430,RW1,DK1,Naturlig,1.3343990741022467,
4431,RW1,DK2,Naturlig,5.237188559132894,2.0
4432,RW2,DK1,Naturlig,4.514520090236733,4.0
4433,RW3,DK1,Naturlig,5.028817741220161,3.0
4434,RW1,DK1,Naturlig,3.8809022626392444,
4435,RW1,DK1,Naturlig,2.3124721631724148,3.0
4436,RW2,DK2,Naturlig,2.733444123031798,2.0
4437,RW1,DK1,Naturlig,2.594888364837276,1.0
4438,RW1,DK1,Naturlig,5.189530802452903,2.0
4439,RW1,DK1,Naturlig,1.1991097161946278,2.0
4440,RW1,DK1,Naturlig,5.9820724502961955,2.0
4441,RW1,DK1,Naturlig,3.5652052504862186,3.0
4442,RW1,DK1,Naturlig,8.553157202124575,4.0
4444,RW1,DK1,Naturlig,1.2053623836785081,
4445,RW4,DK2,Naturlig,2.153946734623014,
4446,RW5,DK2,Naturlig,2.577612034570676,
4447,RW1,DK1,Naturlig,8.145106265029748,3.0
4448,RW1,DK1,Naturlig,1.0147520562446262,
4449,RW1,DK1,Naturlig,2.4041257956970092,2.0
4450,RW5,DK2,Naturlig,4.957185824817858,
4452,RW1,DK1,Naturlig,3.3867182284884914,3.0
4453,RW1,DK1,Kunstig,2.200239030304419,2.0
4454,RW2,DK1,Naturlig,6.2835747097625,3.0
4455,RW2,DK2,Naturlig,6.487982272907281,2.0
4457,RW1,DK1,Naturlig,1.2867701667552573,
4458,RW1,DK1,Naturlig,11.030987887776948,3.0
4459,RW1,DK1,Naturlig,3.5194313427674047,3.0
4460,RW1,DK1,Naturlig,2.877589639036088,3.0
4461,RW1,DK1,Naturlig,3.1540541374536306,3.0
4462,RW1,DK3,Naturlig,1.318626738246612,3.0
4464,RW1,DK1,Naturlig,1.5691881071664167,
4465,RW2,DK1,Naturlig,1.954833082041567,4.0
4466,RW1,DK1,Naturlig,5.313625293529112,2.0
4467,RW1,DK3,Naturlig,2.427012055201034,
4468,RW1,DK1,Naturlig,1.9156456510704842,
4469,RW1,DK1,Naturlig,1.7053253558532553,3.0
4470,RW1,DK1,Naturlig,4.241440805687497,2.0
4471,RW1,DK1,Naturlig,1.2689894954472876,3.0
4472,RW1,DK1,Naturlig,3.8724406975348007,2.0
4473,RW2,DK1,Naturlig,1.329522731922469,2.0
4475,RW2,DK2,Naturlig,4.1192512778045565,3.0
4476,RW3,DK1,Stærkt modificeret,3.972073209963561,
4478,RW2,DK1,Naturlig,2.8298898500358143,3.0
4479,RW1,DK1,Naturlig,12.527467038711256,2.0
4480,RW1,DK1,Naturlig,8.576407395354222,2.0
4481,RW1,DK1,Naturlig,1.6135829301305522,3.0
4482,RW2,DK2,Naturlig,1.269796099982949,1.0
4484,RW1,DK1,Naturlig,3.514764896632311,3.0
4486,RW1,DK1,Naturlig,7.710825109343237,2.0
4487,RW2,DK1,Naturlig,2.666865987698649,3.0
4488,RW1,DK1,Naturlig,3.355240402646718,3.0
4489,RW1,DK1,Naturlig,1.6787208726666663,2.0
4490,RW1,DK2,Naturlig,5.873189758066811,2.0
4491,RW1,DK1,Naturlig,1.2465376352040891,3.0
4492,RW1,DK1,Naturlig,1.4677018755960183,3.0
4493,RW1,DK1,Naturlig,11.791338729983021,3.0
4494,RW1,DK1,Naturlig,10.604817711109987,2.0
4496,RW1,DK1,Naturlig,6.10641215163854,3.0
4497,RW1,DK1,Naturlig,8.586643149293732,2.0
4498,RW1,DK2,Naturlig,2.6847512168227397,3.0
4499,RW2,DK2,Naturlig,2.6300686076280835,4.0
4500,RW1,DK1,Naturlig,8.212851213299487,2.0
4501,RW1,DK2,Naturlig,2.5957476218289877,2.0
4502,RW1,DK1,Naturlig,6.384955843780861,3.0
4503,RW1,DK1,Naturlig,3.506689161076714,2.0
4504,RW1,DK1,Naturlig,10.9655889661601,0.0
4506,RW2,DK1,Naturlig,5.298772329156811,2.0
4507,RW1,DK1,Naturlig,6.614318985736552,3.0
4508,RW1,DK1,Naturlig,3.8664724308706546,4.0
4509,RW2,DK1,Naturlig,1.9466034714732172,3.0
4512,RW1,DK1,Naturlig,3.1244057759599304,3.0
4516,RW1,DK1,Naturlig,3.588746443856059,2.0
4517,RW2,DK1,Naturlig,8.646667014391085,4.0
4518,RW1,DK1,Naturlig,1.6655684558979666,4.0
4519,RW2,DK2,Naturlig,2.4321388679552496,2.0
4520,RW1,DK1,Naturlig,8.282422815880713,3.0
4522,RW1,DK1,Naturlig,1.148070510711266,2.0
4523,RW1,DK1,Naturlig,5.469029580086484,3.0
4524,RW1,DK1,Naturlig,4.454638684884536,2.0
4525,RW1,DK1,Naturlig,1.4381485846851196,3.0
4526,RW1,DK1,Naturlig,1.996191105599156,3.0
4527,RW2,DK1,Naturlig,12.115022582941428,2.0
4528,RW5,DK2,Naturlig,9.33624788568106,
4529,RW2,DK1,Naturlig,6.340394418782532,3.0
4530,RW1,DK1,Naturlig,2.576614221913803,3.0
4531,RW1,DK1,Naturlig,11.881424034437181,3.0
4532,RW1,DK1,Naturlig,1.1208078136221495,0.0
4533,RW1,DK1,Naturlig,10.064707356637856,2.0
4534,RW3,DK2,Naturlig,19.628893171783123,3.0
4535,RW2,DK1,Naturlig,6.974954791459683,3.0
4536,RW4,DK1,Naturlig,2.7319590894256978,
4537,RW1,DK2,Naturlig,10.622824955555433,3.0
4538,RW1,DK1,Naturlig,1.7305738286490366,4.0
4539,RW1,DK1,Naturlig,2.1963679029796226,
4540,RW2,DK1,Kunstig,19.893823189536008,4.0
4541,RW1,DK1,Naturlig,2.2948238951344306,4.0
4543,RW2,DK3,Naturlig,14.266918561428703,3.0
4544,RW1,DK1,Naturlig,11.840655946574005,4.0
4545,RW1,DK1,Naturlig,0.311730359488178,3.0
4547,RW2,DK1,Naturlig,6.966918408377603,3.0
4548,RW1,DK1,Kunstig,1.5343337492846982,
4549,RW1,DK2,Stærkt modificeret,2.00925266076988,
4550,RW2,DK1,Naturlig,7.110272876966808,2.0
4552,RW1,DK1,Stærkt modificeret,6.155078284550508,3.0
4553,RW1,DK1,Naturlig,1.4714743237730654,3.0
4554,RW2,DK1,Naturlig,6.24733389466957,4.0
4555,RW1,DK1,Naturlig,1.6213136667834107,2.0
4556,RW1,DK1,Naturlig,3.421330706686098,1.0
4557,RW1,DK1,Naturlig,15.017864014963656,3.0
4559,RW1,DK1,Naturlig,1.2334675543251707,3.0
4560,RW2,DK1,Naturlig,8.258527933425036,3.0
4561,RW2,DK1,Naturlig,3.6035690481454528,1.0
4562,RW2,DK1,Naturlig,7.841980784649299,4.0
4563,RW1,DK1,Naturlig,1.0738735597451252,
4564,RW1,DK1,Naturlig,2.3194981667245513,3.0
4565,RW1,DK1,Kunstig,5.479425159469217,3.0
4566,RW1,DK1,Naturlig,1.6291327880849613,3.0
4568,RW1,DK1,Naturlig,1.090849161193631,3.0
4569,RW2,DK2,Naturlig,11.66565209290232,1.0
4570,RW1,DK1,Naturlig,3.2395124050987127,2.0
4571,RW1,DK1,Naturlig,1.6194892589735714,
4573,RW2,DK1,Naturlig,3.4146863063253816,3.0
4574,RW1,DK4,Kunstig,4.140492785929953,4.0
4576,RW1,DK1,Naturlig,2.521951696103011,4.0
4577,RW2,DK1,Naturlig,3.6434824207391916,2.0
4578,RW1,DK1,Naturlig,5.456915952344457,4.0
4579,RW1,DK1,Naturlig,1.3117776118902085,4.0
4580,RW2,DK1,Naturlig,2.811631529098979,2.0
4582,RW1,DK1,Naturlig,4.676796612267929,4.0
4583,RW1,DK1,Naturlig,1.8905277915447816,4.0
4585,RW1,DK1,Naturlig,1.6946071328191294,4.0
4586,RW1,DK1,Naturlig,6.093489645688424,
4587,RW5,DK1,Naturlig,11.400798348873987,
4588,RW5,DK1,Naturlig,11.159000345311968,
4589,RW2,DK1,Naturlig,3.1695671907983085,3.0
4590,RW1,DK1,Naturlig,1.3177787903960925,2.0
4591,RW1,DK1,Naturlig,2.5422892051071817,
4592,RW1,DK1,Naturlig,5.113156307844273,2.0
4593,RW2,DK1,Naturlig,13.250028932545687,2.0
4594,RW1,DK1,Naturlig,1.5786384268546543,4.0
4595,RW1,DK1,Naturlig,11.929551112836233,3.0
4596,RW1,DK1,Naturlig,1.4593730222825312,
4597,RW2,DK1,Naturlig,5.318925988381558,3.0
4598,RW2,DK1,Naturlig,5.496501056182234,2.0
4599,RW2,DK1,Naturlig,3.9323989561580066,2.0
4601,RW4,DK2,Naturlig,1.8999202656492402,
4602,RW1,DK1,Naturlig,1.0893995490327146,4.0
4603,RW1,DK1,Naturlig,4.56041085259879,2.0
4604,RW1,DK1,Naturlig,3.7422783389922025,2.0
4605,RW1,DK4,Naturlig,3.2490637360606147,3.0
4607,RW1,DK1,Kunstig,3.4853144158731717,4.0
4608,RW1,DK1,Naturlig,2.9695545230719755,3.0
4609,RW1,DK1,Naturlig,3.002213318657849,3.0
4610,RW2,DK1,Naturlig,6.335315249888461,2.0
4611,RW1,DK1,Naturlig,4.4999126519046015,3.0
4612,RW1,DK1,Naturlig,1.4701244419941988,3.0
4616,RW1,DK1,Naturlig,3.2778196342402532,3.0
4617,RW1,DK2,Naturlig,2.8025453490539487,2.0
4618,RW1,DK1,Naturlig,2.9188988650453007,2.0
4619,RW1,DK1,Kunstig,4.799769229847343,4.0
4620,RW2,DK1,Naturlig,3.2756455644837303,4.0
4621,RW4,DK2,Naturlig,1.642581119256173,
4622,RW1,DK1,Naturlig,3.239880667802215,4.0
4623,RW1,DK1,Naturlig,9.421420810389806,3.0
4624,RW1,DK2,Naturlig,2.179208771042825,3.0
4626,RW1,DK2,Naturlig,7.183495722952157,2.0
4627,RW1,DK1,Naturlig,2.709361695071876,
4628,RW1,DK2,Naturlig,2.360854768878182,2.0
4629,RW1,DK1,Naturlig,2.9900210467932924,
4630,RW2,DK1,Naturlig,3.6776279083783083,4.0
4631,RW2,DK2,Naturlig,2.851951042275489,3.0
4632,RW1,DK1,Naturlig,7.893506976507546,2.0
4633,RW1,DK1,Naturlig,4.086125286043062,3.0
4634,RW1,DK1,Naturlig,5.323008536142373,2.0
4635,RW2,DK2,Naturlig,4.911958370397753,2.0
4636,RW2,DK1,Naturlig,5.073456948960109,3.0
4637,RW2,DK2,Naturlig,7.121198030826216,2.0
4638,RW1,DK1,Naturlig,1.8942333486968705,3.0
4640,RW2,DK1,Naturlig,6.34574121421213,3.0
4641,RW2,DK4,Naturlig,10.789078794289136,4.0
4642,RW2,DK1,Kunstig,1.9314401417722913,0.0
4643,RW5,DK2,Naturlig,3.510687771691051,
4644,RW1,DK1,Naturlig,11.030209411012333,2.0
4645,RW1,DK2,Naturlig,5.962849738035067,2.0
4647,RW1,DK2,Naturlig,2.765287182693999,2.0
4649,RW2,DK1,Naturlig,5.803706586810121,3.0
4650,RW5,DK2,Stærkt modificeret,3.930473882699651,
4651,RW1,DK1,Naturlig,7.368869026225353,1.0
4652,RW1,DK1,Naturlig,9.946045133672005,4.0
4653,RW1,DK1,Naturlig,3.071233356353383,3.0
4654,RW1,DK1,Naturlig,7.29903449729011,
4655,RW1,DK1,Kunstig,2.809845765272977,4.0
4656,RW2,DK1,Naturlig,6.54801485001503,3.0
4657,RW1,DK1,Naturlig,1.3185372620640812,3.0
4658,RW1,DK2,Naturlig,2.637180038677515,3.0
4659,RW1,DK1,Naturlig,2.3244487239418534,2.0
4660,RW1,DK1,Naturlig,4.022100926857419,3.0
4661,RW1,DK1,Naturlig,1.015511295998097,3.0
4662,RW1,DK2,Naturlig,4.410651633493723,2.0
4663,RW1,DK1,Naturlig,6.177139922277771,3.0
4664,RW2,DK1,Naturlig,4.095294265874536,3.0
4665,RW1,DK1,Naturlig,3.5828705238035634,3.0
4666,RW2,DK1,Naturlig,9.395152355376716,2.0
4667,RW1,DK2,Naturlig,1.0998556125737327,2.0
4668,RW1,DK1,Naturlig,11.27342898558686,2.0
4669,RW1,DK2,Naturlig,2.100845829390954,2.0
4670,RW1,DK1,Naturlig,1.4939726232674109,2.0
4671,RW2,DK1,Naturlig,2.7887645557974947,
4673,RW1,DK1,Naturlig,4.102303745383045,3.0
4674,RW1,DK1,Stærkt modificeret,1.8457702224681891,3.0
4675,RW4,DK1,Naturlig,4.468620862067643,
4677,RW1,DK1,Naturlig,3.755915967216735,3.0
4679,RW1,DK2,Naturlig,2.47811643359107,3.0
4680,RW1,DK1,Naturlig,3.806124950856248,3.0
4681,RW3,DK1,Naturlig,3.0113840970494743,2.0
4682,RW1,DK1,Naturlig,2.820908407519199,2.0
4683,RW1,DK2,Naturlig,4.393822648986745,2.0
4684,RW1,DK1,Naturlig,6.057647967710754,2.0
4685,RW2,DK1,Naturlig,4.508878249618087,3.0
4686,RW2,DK1,Naturlig,3.603302285101167,4.0
4687,RW1,DK1,Naturlig,3.572799090003095,3.0
4688,RW1,DK1,Naturlig,4.604543976632437,4.0
4689,RW1,DK1,Stærkt modificeret,1.2137668700034248,
4692,RW1,DK1,Stærkt modificeret,6.010621729443076,2.0
4693,RW1,DK1,Naturlig,1.259065260399486,4.0
4694,RW1,DK1,Kunstig,2.3261355476817602,4.0
4696,RW1,DK1,Naturlig,4.264180479167687,4.0
4697,RW1,DK2,Naturlig,5.640352903616151,0.0
4698,RW1,DK1,Naturlig,2.337068971420951,3.0
4699,RW1,DK1,Naturlig,4.7977279958155465,3.0
4700,RW1,DK1,Naturlig,2.482248368415192,4.0
4701,RW1,DK1,Naturlig,3.2907677637771258,3.0
4702,RW1,DK1,Naturlig,6.713424406541651,3.0
4704,RW2,DK1,Naturlig,3.0818760442476054,2.0
4706,RW2,DK4,Naturlig,18.240992695298242,2.0
4708,RW1,DK1,Naturlig,1.4524555471657146,3.0
4709,RW1,DK1,Naturlig,2.90941959271326,3.0
4710,RW1,DK1,Naturlig,3.791889444212981,3.0
4711,RW1,DK3,Naturlig,5.294083459881032,4.0
4712,RW1,DK1,Naturlig,1.8783910408505955,3.0
4714,RW5,DK1,Naturlig,14.382411863549414,
4715,RW1,DK2,Naturlig,4.237798699969694,2.0
4716,RW2,DK1,Naturlig,1.4462776289177137,2.0
4717,RW5,DK4,Naturlig,7.32067559639475,
4719,RW5,DK2,Naturlig,5.532851787092644,
4720,RW1,DK1,Naturlig,4.04155468826758,3.0
4721,RW2,DK1,Naturlig,10.030220233442394,2.0
4722,RW1,DK3,Naturlig,2.927729945028962,2.0
4723,RW2,DK1,Naturlig,1.6758069356067136,
4724,RW1,DK1,Naturlig,6.206969072856867,3.0
4725,RW2,DK1,Naturlig,2.3757523491691743,4.0
4726,RW2,DK1,Naturlig,4.977639989744496,3.0
4727,RW2,DK1,Naturlig,7.707656489210212,2.0
4728,RW1,DK1,Naturlig,2.0741037594282266,2.0
4729,RW1,DK1,Naturlig,6.567853394423065,3.0
4730,RW2,DK1,Naturlig,4.947707993913296,2.0
4731,RW5,DK1,Naturlig,5.113903714710491,
4732,RW1,DK2,Naturlig,2.478324449579261,1.0
4733,RW1,DK1,Naturlig,2.73622659765257,4.0
4734,RW1,DK1,Naturlig,6.645698607245569,4.0
4736,RW2,DK1,Naturlig,1.66361824790638,2.0
4737,RW2,DK1,Kunstig,3.91380264903081,3.0
4739,RW1,DK1,Naturlig,3.435830698832476,4.0
4740,RW5,DK1,Naturlig,2.9965733464816737,
4741,RW1,DK1,Naturlig,5.034728177949887,3.0
4742,RW5,DK1,Naturlig,2.705015435898154,
4743,RW1,DK2,Naturlig,5.639643551446805,3.0
4744,RW1,DK2,Naturlig,3.4261448490574598,3.0
4745,RW2,DK1,Naturlig,7.556296968025514,4.0
4746,RW1,DK1,Naturlig,0.23541041415351527,
4747,RW1,DK1,Naturlig,3.024411246315483,3.0
4748,RW2,DK1,Naturlig,7.342762197274731,4.0
4749,RW2,DK2,Stærkt modificeret,2.586292716635113,1.0
4750,RW1,DK4,Naturlig,2.1363319798876805,2.0
4751,RW1,DK1,Kunstig,1.0097255611422578,3.0
4752,RW1,DK1,Naturlig,0.7780619845397271,3.0
4754,RW1,DK1,Naturlig,7.273454928951791,3.0
4755,RW2,DK1,Naturlig,8.866681183216548,3.0
4756,RW1,DK1,Naturlig,5.309949546690227,3.0
4758,RW1,DK1,Naturlig,8.56299169342651,3.0
4759,RW1,DK1,Naturlig,6.846242964717057,3.0
4760,RW1,DK1,Kunstig,2.0346477966459937,3.0
4761,RW1,DK1,Naturlig,4.370411112321125,3.0
4763,RW1,DK1,Naturlig,4.071792342793784,4.0
4764,RW1,DK1,Naturlig,2.8301059310285237,
4765,RW1,DK1,Naturlig,5.092783897559874,3.0
4766,RW1,DK1,Naturlig,2.5921207403744564,0.0
4767,RW2,DK2,Naturlig,1.7100191328162242,2.0
