wb,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
7544,2,1,1,2,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2
7545,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,4,2
7546,1,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,1,2,2,2,3,2,2,3,2,2,2,2,3,3
7547,2,3,2,2,3,2,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1
7548,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
7549,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2
7550,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,0,1,2,1,1,2,2,2,2
7551,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3
7552,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3
7553,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2
7554,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7555,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3
7556,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,3,2,2,2,2,2,2,3,3,2,2,2,3,3
7557,1,1,1,1,1,0,1,1,0,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1
7558,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7560,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1
7563,2,2,1,2,1,1,2,2,2,2,2,3,3,2,2,2,2,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3
7564,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
7566,1,2,1,1,1,2,2,3,2,2,2,2,3,2,2,3,2,3,2,2,2,3,3,3,2,3,3,3,3,2,3,2
7567,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
7569,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2
7571,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,3
7572,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,3,3,3
7573,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,3,2,2,2,2,2,2,3,3,3,3,2,3
7574,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3,2,2,3,3,2,2
7575,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7576,1,2,2,2,2,2,3,3,3,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2
7577,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
7578,2,2,2,2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,3,2,2,2,2,2,3,2
7579,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2
7582,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7583,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
7584,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,2,2,3,2,3
7585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2
7587,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
7588,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
7589,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7590,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2
7591,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
7592,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,4,3,3,3,3,3,2,2,3,2,3,3,2,3,2,3,3
7593,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,3
7594,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2
7595,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2
7596,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1
7597,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2
7599,2,2,2,2,2,1,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,3,3,2,2,3,2,2
7601,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1
7602,1,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
7603,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2
7604,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
7605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2
7606,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7607,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2
7608,2,2,2,2,1,1,2,1,1,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
7609,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
7610,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,3
7611,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7612,2,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
7613,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,2
7615,2,2,2,2,2,3,2,2,2,2,2,3,3,2,3,3,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3
7616,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
7617,3,2,2,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3
7619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,3,2,2
7620,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1
7621,2,2,2,2,3,3,3,2,3,3,3,3,2,3,3,2,3,2,2,2,2,2,3,2,3,2,2,3,3,3,2,2
7622,1,1,1,1,2,1,2,2,1,1,2,2,3,2,2,3,3,3,2,2,2,3,2,2,2,3,2,2,2,3,2,2
7623,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,4,3,4,4,3,3,3,3,3
7624,2,2,2,2,2,3,2,2,2,2,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,3,3
7626,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7627,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
7628,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7629,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,3,2,2,2,1,2,1,2
7630,2,2,2,3,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,2,3
7631,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3
7632,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2
7633,2,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2
7634,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
7635,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2
7637,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2
7638,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2
7639,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3
7642,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,0,0,1,1
7643,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1
7644,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2
7645,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
7646,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1
7647,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
7648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
7649,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7650,2,0,2,2,2,2,2,1,2,1,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,2
7651,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
7652,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7653,1,2,2,2,1,1,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2
7654,2,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2
7655,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,0,1,1,0,1,0,0,1,0,1,1
7656,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1
7658,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2
7659,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,0,1,2,1
7660,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
7661,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2
7662,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
7663,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,3,3,3,3,3,3
7664,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2
7665,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,4,3
7666,1,2,2,1,1,3,2,2,2,3,0,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
7667,2,2,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7668,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
7669,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
7670,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2
7671,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,3
7672,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3
7673,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,3,3,2
7674,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7675,1,2,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2
7676,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,2,2,2,3,2,2,3,2,3,3,3,3,3,3,3
7677,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3
7678,1,2,1,2,2,2,2,2,3,3,2,2,2,2,3,3,2,3,2,2,3,3,3,2,2,2,2,2,2,2,2,2
7680,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,3,2,3,3
7682,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2
7683,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
7684,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
7685,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
7686,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
7687,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2
7688,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
7690,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
7691,2,2,2,2,2,2,2,3,2,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3
7692,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
7693,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3
7694,2,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,3,3,2,3,2,2,2,2,2,2,3,3,2,2,2,2
7695,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1
7696,1,1,2,1,2,2,1,0,0,1,2,2,2,2,1,3,3,3,2,2,2,2,2,2,3,2,3,3,2,2,4,3
7697,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
7698,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7699,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
7701,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3
7702,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7703,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2
7704,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,2
7705,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,3
7706,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2
7707,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,3,2,3,3,2,3,3,2
7708,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1
7709,2,2,2,3,3,3,3,2,3,2,2,2,2,2,3,2,3,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3
7710,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
7711,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2
7712,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
7713,2,2,3,3,3,3,3,3,4,4,4,3,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,4
7714,2,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,3,3,3,3,3,4,3,3,3,4,3,3,3,4,4,4
7715,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2
7716,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,1,2,2,2
7717,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
7718,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
7719,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2
7720,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2
7721,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7724,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3
7725,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,2
7727,1,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
7728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7730,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2
7731,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
7732,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2
7733,2,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,2,4,3,3,3,2,3,3,3
7735,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,1,2,1,2
7736,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,4
7738,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2
7740,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,3,3
7742,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
7743,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2
7745,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7746,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,4,3,3,2,2,3,3,2,2,2,3,3,2,3,2,3,3
7747,2,3,2,3,2,3,3,2,3,3,3,3,3,3,4,4,4,3,4,4,4,3,3,4,3,3,4,3,4,3,4,4
7748,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7749,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2
7750,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,3
7751,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7752,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7753,2,2,2,2,2,2,2,3,2,2,2,2,3,2,3,2,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3
7754,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
7755,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2
7756,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2
7757,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2
7758,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,3,2,2
7759,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
7760,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
7761,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7762,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
7763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
7764,1,2,1,1,1,0,1,0,0,0,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1
7765,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,3,2,3
7766,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,3,3,3,2,3
7767,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
7768,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3
7769,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,2,2,4,3,2,3,3,3
7770,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,1,0,1,2,1,2,2,2,2,2,2,2,2
7771,3,1,2,1,3,2,2,2,3,3,3,3,3,4,3,3,3,3,2,2,1,2,3,3,3,3,2,3,3,2,3,3
7772,3,2,2,2,3,2,3,2,3,2,3,3,3,3,3,3,3,2,3,3,3,4,3,4,3,3,3,3,4,3,3,3
7773,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2
7775,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
7776,2,2,3,3,4,3,3,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,4,3,3,3,3
7777,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,2,2,2,2,2,2,2,3,2,3,2,3,3,2
7778,2,2,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,4,3,3,2,3,2,2,2,3,3,3,3,3,4,3
7779,3,2,1,1,1,2,1,1,1,2,2,3,2,3,3,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2
7780,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
7781,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3
