j,t,v,Q,ln y,D age,ln PSL,ln PAL,SL,D lakes,N
streams,2005,96,1.895614058,1.615120251,0,-0.994081076,-0.289360315,0.042365896,0,4665
streams,2005,101,2.358916131,1.759174977,0,-0.813848729,-0.579115236,0.023276199,0,1337
streams,2005,102,2.839226168,1.579030622,0,-1.173786499,-0.785021934,0.040457753,0,9634
streams,2005,103,1.916055531,1.642720322,0,-0.746657466,-0.189930697,0.069822847,0,2715
streams,2005,104,2.008957995,1.663921019,0,-1.002129553,-0.329800208,0.015089347,0,3748
streams,2005,105,2.248145987,1.586368534,0,-0.633937983,-0.355023474,0.057504394,0,9480
streams,2005,106,2.472292914,1.596296718,0,-0.420652347,-0.424676608,0.148255517,0,14539
streams,2005,107,2.339554896,1.61148526,0,-0.239342548,-0.391314806,0.231216065,0,3179
streams,2005,108,2.342991318,1.638924842,0,-0.065104063,-0.231472807,0.045290341,0,620
streams,2005,109,2.407686061,1.679730288,0,-0.10548975,-0.203807732,0.119562937,0,2768
streams,2005,110,2.301387946,1.667281956,0,-0.267546272,-0.453145595,0.072302351,0,3873
streams,2005,111,2.359184883,1.605112307,0,-0.274950065,-0.308861431,1.211848214,0,27107
streams,2005,113,2.478702735,1.651770969,0,-0.664777132,-0.697009484,0.024346523,0,2674
streams,2005,114,1.630299183,1.561361337,0,-1.305644325,-0.340761064,0.03285441,0,9909
streams,2005,119,1.811854379,1.676784495,0,-0.534787118,-1.218423653,0.200382305,0,1627
streams,2005,120,2.404078816,1.643531133,0,-0.214212127,-0.231623791,1.269015915,0,32722
streams,2005,121,2.40494713,1.631556231,0,-0.25436614,-0.44164026,1.502613651,0,76360
streams,2005,122,2.612359662,1.803967868,0,-0.323019398,-0.416428162,0.372824116,0,12497
streams,2005,123,2.745566223,1.666095616,0,-0.567737354,-0.70938742,0.360762608,0,31458
streams,2005,124,2.635444194,1.65662201,0,-0.378084173,-0.493924687,0.309769709,0,30627
streams,2005,125,2.726565277,1.887647212,0,-0.594482096,-0.479722533,0.038331894,0,2441
streams,2005,127,2.061610752,1.728077749,0,-2.483880149,-0.371291291,0.003630072,0,712
streams,2005,128,2.557411287,1.657827955,0,-0.439697439,-0.398836805,0.435282754,0,37052
streams,2005,129,2.239816895,1.60683969,0,-0.215267856,-0.477264093,0.26511461,0,2759
streams,2005,130,2.443508064,1.671627691,0,-0.141747268,-0.361939193,0.098447272,0,1001
streams,2005,131,2.496454615,1.651901071,0,-0.353506896,-0.470572407,0.833062447,0,50448
streams,2005,132,2.498658402,1.691488849,0,-0.400798137,-0.499965093,2.288591158,0,56027
streams,2005,133,2.108192377,1.651040876,0,-2.332840177,-0.8192172,0.012195715,0,1158
streams,2005,136,2.5354648,1.680906,0,-0.311575623,-0.578680588,3.011732367,0,143342
streams,2005,137,2.290921092,1.611355383,0,-0.406999289,-0.24953663,0.098053767,0,2767
streams,2005,138,2.446120599,1.620734998,0,-0.549712573,-0.739976961,0.118741557,0,2542
streams,2005,140,2.346026429,1.601593844,0,-0.191820936,-0.600661552,0.615525416,0,17525
streams,2005,141,2.623482861,1.622532665,0,-1.324749202,-1.645700254,0.016718095,0,3364
streams,2005,144,2.4005369,1.601687577,0,-0.57212899,-0.447274593,0.016730734,0,587
