wb,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
842,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,3,2,2,2,1
843,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,1,1,1
844,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1
845,1,0,1,0,1,1,1,1,1,2,4,1,2,3,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,4,4,1
846,1,0,1,0,1,0,1,0,1,0,2,1,1,1,0,0,0,0,1,0,2,2,2,0,1,2,1,1,1,3,1,2
847,1,0,1,0,1,1,1,1,1,1,2,1,1,2,1,0,2,2,1,1,3,2,2,2,1,1,2,0,0,4,4,2
848,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
849,1,0,1,0,1,1,1,1,1,1,2,1,1,2,1,0,2,2,2,1,3,2,2,2,1,2,2,1,1,1,1,2
850,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2,1,1,1,2,1,1,1,0,0,1,1,1,0,0,4
851,1,0,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,3,2,2,1,1,2,1,3,1,0,0,1
852,0,1,0,2,1,1,2,4,1,2,2,4,2,2,4,3,2,1,4,2,2,2,4,2,1,1,2,1,4,2,4,4
854,1,0,0,0,1,0,1,1,0,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,0,2,0,2,2
856,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,4,1,1,0,1,1,1,3,1,0,0,1,1,4,0,0,0
858,0,0,1,0,1,1,1,2,0,2,1,1,1,1,0,1,1,1,2,1,2,2,2,1,1,1,2,1,1,0,0,2
861,1,0,1,0,1,1,1,2,1,1,1,0,1,1,1,0,1,1,3,2,2,2,1,2,1,1,2,0,0,4,4,2
862,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,4,4,1
863,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1
864,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,0,1,0,0,1
867,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,0,1,2,2,2,0,0,2
868,0,1,1,0,0,1,1,1,0,0,3,2,2,3,2,1,2,2,3,2,2,3,2,2,4,2,2,3,2,3,3,1
869,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,2,1,2,2,1,2,0,1,2,1,1,0,0,2
870,1,1,1,0,1,1,0,1,0,1,0,0,1,0,2,1,3,2,0,2,1,1,1,1,0,1,1,1,1,0,0,2
871,1,0,1,0,1,1,1,1,0,2,2,0,2,0,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,4,2
872,1,0,1,0,1,0,1,2,1,1,1,1,2,1,4,1,1,1,1,0,2,1,1,1,1,1,2,0,1,0,4,4
873,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,3,1,1,2,1
874,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,2,2,1,1,2,1,1,0,0,1
875,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,2,1,2,2,2,2,4,2,1,2,2,2,2,0,1,3
876,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,2,1,2,0,2,2,2,2,0,1,2,2,2,0,0,2
878,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,2,2,2,2,2,1,2,2,1,2,3,3,2
882,1,0,1,0,1,1,1,2,1,0,0,1,1,1,1,0,2,0,1,2,2,2,1,2,1,1,2,2,0,0,0,1
883,3,3,2,4,3,3,2,4,3,3,4,4,3,3,4,4,2,1,4,4,2,3,2,2,1,4,2,4,4,1,4,1
884,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,0,1,2,0,1,0,0,2
885,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,1,1,3,3,2,1,1,1
887,1,0,1,0,1,1,1,2,2,2,1,0,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,0,1,0,1,2
888,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,3,2,2,2,2,1,2,2,1,2,2,4,1
889,0,0,0,0,0,1,2,1,0,1,0,0,2,0,1,1,1,2,0,2,1,1,0,2,0,1,1,0,2,4,4,2
890,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,0,2,2
893,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,2,0,4,2,1,0,1
894,1,0,1,0,1,0,1,2,1,1,1,1,2,1,0,1,1,0,1,1,0,2,1,2,1,1,3,1,2,1,1,2
895,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,4,1,1,1,0,0,1,4,1,4,4,1
897,1,0,1,0,1,1,1,1,1,2,1,1,1,1,0,0,2,0,1,1,2,0,1,2,1,1,2,0,0,0,0,1
898,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2,1,2,1,2,2,2,2,1,1,2,0,1,0,0,3
899,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,2,2,2,0,1,1,2,2,1,0,0,2
903,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,0,0,2,0,1,2
904,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,2,0
907,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,2,1,1,1,0,1,0,1,1,2,1,0
908,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,4,1,2,1,0,0,1,1,0,1,2,1,0,2,0
909,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,0
910,1,0,1,0,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,4,2,2,2,2,1,1,2,2,2,0,1,4
912,1,0,1,0,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,1,3,2,2,2,1,2,2
913,0,0,0,0,0,1,1,0,0,1,2,1,1,2,1,1,2,1,2,2,3,2,2,2,1,2,2,2,1,4,3,1
914,0,1,1,0,0,1,0,0,0,1,1,0,1,0,2,1,2,2,0,2,1,1,0,1,0,0,1,1,1,1,1,0
915,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,4,1,1,1,1,0,0,4,1,1,0,1,0
919,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
920,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,2,0,1,1
922,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,2,2,1,0,0,1
924,0,0,1,0,0,0,0,1,0,1,2,0,1,0,0,1,1,0,0,2,1,1,1,1,0,1,1,4,1,2,2,0
925,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,3,2,2,2,2,1,2,2,2,3,1,2,1
926,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,2,0,1,0,2,2,0,2,1,1,2,4,0,0,0,1
927,1,0,1,0,1,0,1,0,1,0,1,1,2,0,0,0,1,0,2,1,2,1,0,2,1,2,1,2,0,4,4,2
928,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0
930,1,1,2,0,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,2,2
932,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,3,1,2,2,1,2,0,2,1
933,1,0,1,0,1,0,1,1,1,1,1,1,2,1,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,0,1,0
934,1,0,1,0,1,2,1,2,1,4,1,2,2,1,3,4,3,1,4,2,2,2,2,2,1,1,4,1,3,0,2,4
938,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,0,1,0,0,2
940,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,1,1,0,1,1,1,4,1,0,0,4,0,1,0,0,4
941,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,2,1,2,0,0,2,1,1,4,2,1
942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0
946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
949,0,0,1,0,0,0,1,1,1,2,1,1,0,1,1,0,0,0,2,0,2,2,1,2,1,1,2,0,0,0,0,2
950,3,0,1,0,1,2,1,2,1,2,4,1,2,1,2,2,4,2,1,4,2,2,2,2,1,1,2,4,2,0,0,0
952,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,4,1,0,1,0
959,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1
960,1,0,1,0,1,2,3,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,4,1
962,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,2,2,1,2,1,1,2,0,0,0,0,2
963,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,0,1,3,2,2,2,2,1,1,2,2,2,0,0,2
965,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
967,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,4,0,1,1,1,1,4,4,0
968,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,1,1,4,1,2,0,2,1
970,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,4,1,0,4,1,1,4,1,1,0,1,1,4,3,0,1,0
971,1,0,1,0,1,2,1,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,3,2,2,4,1
972,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,1,1,1,1,1,1,0,0,1,1,1,2,2,0
973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,4,1,0,1,0
981,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,1,1,1,1,1,1,1,0,0,1,2,4,0,0,0
982,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,4,1,0,1,0
983,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,2,1,0,0,0,1,1
985,0,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,0,1,1,1,2,0,1,0,0,1
987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,1,0,0,1,1,1,4,4,0
988,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,2,1,1,2,2
992,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,1,1,1,4,0,1,1,1,1,0,1,1
995,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
996,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
997,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,4,4,1,0,0,0
998,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,3,4,1,0,0,0
999,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,4,4,1,0,0,0
1000,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,2,1,0,1,0
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,4
1102,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,4,4,2
1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,4
1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1107,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1109,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,4,0
1110,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,4,2,3,4,2
1111,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1119,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1201,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1202,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1204,1,0,1,0,1,2,1,1,1,1,1,1,2,1,2,1,3,2,1,2,2,2,2,2,1,1,2,2,2,0,1,4
1205,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1206,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1207,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1208,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1209,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1210,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1211,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,4,4,0
1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,4,0,0,0,1
1214,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,4,0
1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0
1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1222,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,0,0,1
1223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3,1,1,1,0,0,1,4,1,0,0,0
1226,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,4,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1
1227,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1403,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,4,2,0,2,1,1,1,1,0,1,1,1,1,0,4,0
1501,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1502,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1503,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1
1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1507,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,3,1
1508,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1801,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1802,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,1
1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1
1804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,3,4,0
1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,4
1806,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,4,4,1
1807,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2001,1,0,1,0,0,0,1,3,1,1,1,1,2,1,3,0,1,1,0,0,0,1,1,2,1,1,2,0,1,0,4,4
2003,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,2,2,1,4,2,2,2,2,2,1,2,2,1,2,4,4,1
2101,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,0,1,4
2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2201,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
