ObservationsstedNr,X_UTM32,Y_UTM32
31000023,481885,6168781
31000024,495963,6162168
31000027,471070,6166409
31000029,460402,6163356
31000031,485614,6175866
31000032,470695,6167738
31000036,477818,6172034
31000037,467498,6163705
31000044,473982,6168783
31000045,507910,6176686
31000051,462133,6161501
31000052,466255,6159729
31000053,471773,6157545
31000054,465636,6159849
31000056,507910,6176686
31000057,489710,6172004
31000058,487511,6172080
31000060,485206,6172706
31000061,491605,6170365
31000062,489900,6171881
31000063,482959,6173843
31000064,492956,6168307
31000065,489139,6172418
31000066,484381,6172955
31000067,493091,6168165
31000068,498216,6167014
31000069,496316,6166282
31000070,491876,6169680
31000073,476983,6172962
31000075,468180,6157208
31000076,494202,6164447
31000077,489093,6169832
31000078,489283,6171846
31000079,490333,6168565
31000080,458224,6161150
31000081,508422,6176421
31000082,507126,6176083
31000083,510133,6176490
31000084,484371,6177571
31000085,471657,6175089
31000086,482142,6168548
31000087,483332,6167020
31000088,467816,6155676
31000089,473247,6158946
31000090,474128,6171986
31000091,478345,6167183
31000092,466752,6171372
31000095,469353,6168939
31000096,470731,6166635
31000097,468703,6157816
31000098,468676,6163921
31000099,504079,6172685
31000100,505074,6170926
31000101,503133,6175271
31000102,502078,6176769
31000103,502682,6176074
31000104,501953,6176877
31000105,503374,6174986
31000106,505528,6173227
31000107,504737,6176200
31000108,502194,6176847
31000109,494937,6179036
31000110,484772,6176981
31000112,501166,6177403
31000113,503937,6176074
31000114,505523,6176248
31000115,507910,6176686
31000116,482790,6175375
31000117,507910,6176686
31000118,500057,6177611
31000119,498967,6178109
31000120,492372,6179390
31000121,501755,6177175
31000123,477486,6159472
31000124,470341,6175130
31000125,483707,6169149
31000126,483422,6169119
31000127,483539,6169019
31000128,507910,6176686
31000129,469522,6176251
31000130,469668,6175297
31000131,462832,6166314
31000132,479137,6165702
31000134,490920,6174497
31000135,487261,6174277
31000136,486333,6174326
31000137,490077,6174383
31000138,490680,6174405
31000139,493390,6174974
31000140,505841,6159625
31000141,506567,6161343
31000142,507910,6176686
31000143,491755,6166353
31000144,479854,6168708
31000145,504745,6161697
31000146,487352,6167440
31000147,479154,6168716
31000148,496077,6161973
31000149,486614,6167628
31000150,500869,6162079
31000151,474852,6168006
31000152,507910,6176686
31000153,490435,6166227
31000154,477425,6167960
31000156,503587,6161729
31000157,501913,6162151
31000158,498293,6161626
31000159,482629,6168678
31000160,491340,6166345
31000161,473486,6167749
31000162,487191,6167257
31000163,493826,6164505
31000164,483385,6168463
31000166,473968,6167741
31000167,483419,6168421
31000168,492411,6165929
31000169,487928,6166842
31000171,504063,6161703
31000172,460089,6158498
31000173,459312,6159363
31000174,460584,6157738
31000175,462790,6155663
31000176,480646,6171750
31000178,477555,6167835
31000179,497760,6161018
31000180,479486,6167608
31000181,507910,6176686
31000182,495527,6162962
31000183,495749,6162833
31000184,507910,6176686
31000185,478776,6174155
31000186,477119,6172140
31000187,477282,6176879
31000188,477076,6172934
31000189,477635,6173227
31000190,477054,6172891
31000192,477789,6173265
31000193,484406,6173595
31000194,486979,6176006
31000195,485797,6173978
31000196,486280,6174595
31000197,486459,6174866
31000198,491714,6170419
31000199,493219,6169639
31000201,492486,6170065
31000202,494465,6170074
31000203,507910,6176686
31000204,493264,6169788
31000205,482324,6175355
31000206,480798,6176654
31000207,473171,6177521
31000208,472966,6173243
31000209,473718,6170473
31000210,507910,6176686
31000211,484580,6172226
31000212,465051,6166194
31000213,464758,6167753
31000214,463471,6165982
31000215,464369,6168835
31000216,464659,6168301
31000218,462639,6164093
31000219,487760,6175634
31000220,496781,6172287
31000221,494104,6172918
31000222,492525,6173367
31000223,489974,6176285
31000224,495316,6175934
31000225,494632,6176131
31000226,493357,6176040
31000227,507910,6176686
31000228,460920,6163786
31000229,499745,6168540
31000230,500254,6166997
31000231,498302,6167091
31000232,470971,6156506
31000233,502601,6166835
31000234,471610,6155067
31000235,468051,6170398
31000236,482868,6167866
31000237,478997,6164962
31000238,476665,6166073
31000239,507826,6172198
31000240,505949,6173065
31000241,491655,6172847
31000242,491872,6173124
31000244,489788,6172323
31000245,494211,6173445
31000246,472925,6168788
31000247,470652,6171718
31000248,473004,6167827
31000249,471383,6169177
31000250,471114,6167342
31000251,500166,6174646
31000252,498070,6175334
31000253,474355,6158583
31000254,475997,6157382
31000255,501381,6177795
31000256,487920,6166617
31000257,488355,6165243
31000258,501537,6177710
31000259,475673,6168470
31000260,482716,6162296
31000261,478257,6162700
31000262,475076,6165169
31000264,473546,6166348
31000265,472924,6166966
31000266,476486,6164402
31000267,480095,6162247
31000268,472855,6171047
31000269,473138,6157045
31000270,472494,6157339
31000271,472124,6157587
31000273,474602,6155519
31000274,474146,6174707
31000275,469557,6154869
31000276,469945,6156821
31000277,470131,6156410
31000278,471117,6173954
31000279,468909,6173137
31000280,498248,6167150
31000281,501710,6168921
31000282,492232,6171757
31000283,490402,6172145
31000284,495208,6170811
31000285,505404,6176071
31000286,506602,6175190
31000287,476149,6163528
31000288,476343,6163912
31000289,487101,6177495
31000290,485091,6176903
31000291,514518,6177830
31000292,514856,6178309
31000293,514475,6175135
31000294,507910,6176686
31000295,471236,6164877
31000296,458947,6161264
31000297,507910,6176686
31000298,507910,6176686
31000299,481860,6173691
31000301,506353,6171746
31000302,507120,6170979
31000303,507047,6168628
31000304,463348,6159618
31000305,483339,6176195
31000306,464907,6168798
31000307,461259,6163873
31000308,476330,6163724
31000309,491750,6166353
31000310,472093,6173664
31000311,463109,6164781
31000335,461040,6157293
31000337,492375,6168894
31000338,497978,6166925
31000340,490037,6172396
31000341,470450,6168976
31000342,483366,6165914
31000343,476436,6157038
31000366,473216,6172211
31000372,503381,6174983
31000373,496875,6178480
31000374,474912,6170996
31001100,495466,6178686
31001103,496197,6161946
31001108,481963,6173765
32000001,527546,6172937
32000002,518345,6167087
32000003,521903,6169590
32000004,532811,6179209
32000005,532887,6170304
32000013,519234,6174572
32000014,520270,6175560
32000015,519520,6174920
32000016,520359,6175079
32000017,520159,6174589
32000018,526254,6176871
32000019,524269,6176392
32000020,524319,6176027
32000021,533634,6175586
32000022,531166,6172443
32000030,520325,6175123
32000031,520373,6175224
32000032,519312,6174663
32000033,519336,6174681
32000034,524180,6176310
32000038,507910,6176686
32000052,525888,6167144
32000053,526836,6166636
32000054,524122,6167836
32000055,517782,6169677
32000056,516277,6168175
32000057,517711,6169858
32000058,518121,6168366
32000059,525455,6171934
32000060,519423,6162984
32000061,519519,6163146
32000062,518022,6163771
32000063,517817,6166274
32000064,520081,6174364
32000065,531494,6174084
32000066,531668,6180410
32000067,533155,6181035
32000068,534898,6181872
32000069,533058,6180633
32000070,533141,6180462
32000071,533186,6181006
32000072,532628,6173391
32000073,532299,6179453
32000074,533865,6177750
32000075,533537,6178153
32000076,526443,6176920
32000077,531147,6178326
32000078,533624,6174561
32000079,529524,6177454
32000080,532386,6179378
32000081,513840,6163323
32000082,530847,6168708
32000083,531127,6172339
32000084,532897,6170339
32000085,528612,6167293
32000086,531484,6179212
32000087,531282,6179453
32000088,528908,6180306
32000089,529359,6180222
32000090,525310,6170431
32000091,533680,6178666
32000092,527072,6172856
32000093,531004,6172379
32000094,529528,6170900
32000095,520805,6166091
32000096,521382,6166614
32000097,517952,6166296
32000098,519468,6165719
32000099,524956,6166288
32000100,525119,6166609
32000101,526224,6177256
32000102,515896,6162884
32000104,517697,6166194
32000105,516305,6166896
32000106,518036,6171374
32000107,516882,6166702
32000108,513995,6163683
32000109,515192,6163710
32000110,512015,6163334
32000111,528180,6173671
32000112,521790,6169874
32000113,518824,6174571
32000114,517962,6169685
32000115,518260,6168149
32000116,519952,6168420
32000117,507910,6176686
32000119,517422,6173436
32000120,522235,6168876
32000121,524136,6168304
32000122,523753,6176602
32000123,522700,6176933
32000124,533180,6169836
32000127,531450,6179148
32000128,521498,6170141
32000132,526230,6176870
32000133,518373,6165686
33000003,541914,6162334
33000004,540923,6160607
33000007,537891,6167528
33000010,532635,6154255
33000318,535553,6154404
34000002,525333,6156682
34000003,523872,6150632
34000004,527790,6158240
34000016,526970,6156447
34000017,526600,6157390
34000018,526901,6157545
34000019,527577,6150079
34000022,525081,6162709
34000023,525570,6149739
34000024,526859,6150884
34000047,531498,6158652
34000048,531396,6158615
34000049,526296,6154882
34000050,527542,6157981
34000051,531561,6158613
34000052,523042,6159902
34000053,522911,6159664
34000054,527447,6154702
34000055,518081,6147665
34000056,517662,6156146
34000057,518459,6151415
34000058,522574,6151404
34000059,522720,6151232
34000060,525094,6158294
34000061,527032,6161746
34000062,527723,6161808
34000063,525643,6159585
34000066,520487,6150203
34000067,518371,6151325
34000068,517612,6156250
34000069,517236,6157600
34000070,519594,6155864
34000072,517648,6156053
34000073,531511,6159833
34000074,518650,6152013
34000079,518627,6150713
35000006,479059,6149078
35000009,475133,6143030
35000010,480796,6150065
35000011,475768,6150319
35000012,485471,6157283
35000013,492658,6144175
35000016,491150,6155080
35000017,498346,6151955
35000018,479964,6148689
35000020,487688,6161493
35000021,485736,6159306
35000022,489458,6162196
35000023,489741,6162259
35000024,488136,6161727
35000025,487519,6161365
35000027,486954,6161364
35000028,499870,6155639
35000029,481380,6157372
35000030,483455,6151403
35000031,486209,6150758
35000033,488667,6162413
35000034,488352,6162034
35000035,477807,6144814
35000036,474527,6146760
35000037,475306,6145896
35000038,483247,6155907
35000039,483733,6158228
35000040,489646,6161163
35000041,485882,6159361
35000042,493065,6155923
35000043,487832,6160612
35000044,500989,6152410
35000045,479512,6153576
35000046,483501,6154455
35000047,485701,6154641
35000048,475947,6151850
35000049,476750,6151936
35000050,475961,6153412
35000051,476713,6151825
35000052,477687,6149083
35000053,483044,6154928
35000054,494866,6151561
35000055,492252,6151208
35000056,497661,6150852
35000057,479826,6148336
35000058,494181,6151719
35000059,503543,6151184
35000060,491992,6150241
35000061,480301,6148578
35000062,502602,6151715
35000063,487018,6148387
35000066,481116,6149224
35000068,483294,6149405
35000069,487465,6148383
35000070,501451,6151947
35000071,499480,6151230
35000072,488239,6148712
35000073,497106,6151450
35000074,496022,6151536
35000076,492326,6150523
35000077,497721,6151105
35000078,490513,6148985
35000079,503448,6150768
35000080,503044,6149845
35000081,499665,6157017
35000082,481007,6148404
35000083,481021,6148312
35000084,486504,6145094
35000085,485677,6145690
35000086,484903,6146780
35000087,480698,6148598
35000088,488208,6144253
35000089,491154,6155015
35000090,478966,6157733
35000091,481397,6157304
35000092,496061,6158510
35000093,486008,6146249
35000094,492949,6150733
35000095,493998,6149829
35000096,494002,6149629
35000097,500495,6157136
35000098,501181,6157570
35000099,504805,6155320
35000100,504710,6155331
35000101,502608,6151778
35000102,504725,6153797
35000103,495685,6158032
35000104,490062,6156383
35000105,489309,6155891
35000108,492056,6156993
35000109,491086,6162791
35000110,479159,6152709
35000111,478858,6152430
35000113,485856,6160922
35000114,493687,6154666
35000115,489287,6155773
35000116,496762,6153290
35000117,493552,6154114
35000118,495145,6153533
35000119,492913,6154686
35000120,484182,6156151
35000121,484038,6157661
35000122,476661,6147788
35000123,481489,6158558
35000124,475965,6145929
35000125,483733,6155447
35000126,482405,6152899
35000127,485375,6157966
35000128,483229,6154674
35000129,482349,6152705
35000130,485039,6156428
35000132,483480,6154994
35000134,479170,6149165
35000135,475152,6143080
35000136,485356,6157434
35000137,494079,6145490
35000138,491587,6143471
35000139,498433,6152107
35000140,499504,6152690
35000141,499310,6153629
35000142,499218,6152340
35000144,490034,6145912
35000145,487794,6158140
35000146,488023,6158114
35000147,486279,6157617
35000148,481025,6152181
35000149,491540,6154473
35000151,489743,6155477
35000152,485937,6152227
35000153,484677,6151904
35000154,488985,6145746
35000155,488757,6144375
35000156,480547,6145784
35000157,478366,6145470
35000158,480217,6145407
35000159,480479,6145552
35000162,492409,6157355
35000163,486386,6156409
35000164,491772,6156677
35000166,487518,6156312
35000167,500624,6150307
35000168,500788,6150200
35000169,491833,6147470
35000170,482322,6151390
35000171,483004,6151579
35000173,485705,6154606
35000174,486079,6157635
35000175,489932,6159159
35000176,488970,6157751
35000177,488703,6146336
35000192,500427,6150505
35000193,502361,6152258
35000194,481200,6148626
35000196,485092,6161575
35000197,501954,6157741
35000202,483805,6155735
36000001,515318,6142825
36000008,489563,6140707
36000009,481145,6138716
36000010,501651,6145332
36000011,511614,6147079
36000012,512918,6148485
36000015,519738,6142732
36000016,521492,6143152
36000017,521240,6142570
36000018,520741,6142458
36000029,522619,6144265
36000030,521575,6143165
36000031,477701,6137233
36000032,513213,6158059
36000033,510068,6151590
36000034,511607,6154719
36000035,511974,6153220
36000036,511789,6152981
36000037,506945,6143220
36000038,483792,6138832
36000039,492735,6140200
36000040,496929,6142338
36000041,501446,6143785
36000042,502677,6143680
36000043,498299,6143270
36000044,482432,6138693
36000046,508838,6148961
36000047,509600,6148686
36000048,508602,6149651
36000049,510192,6147993
36000050,508888,6150429
36000051,488205,6142631
36000054,508979,6152644
36000056,499647,6140692
36000061,508622,6144121
36000073,511362,6146832
36000074,499805,6143720
36000078,522383,6143226
36000086,521224,6142661
36000192,511042,6145596
37000011,538457,6146087
37000034,531070,6122431
37000035,520700,6121600
37000036,534380,6137400
37000037,528396,6122305
37000038,531523,6134160
37000039,536637,6130019
37000077,537186,6141486
37000078,527823,6120359
37000079,531232,6115788
37000081,530086,6136633
37000085,534934,6136801
37000090,522105,6126000
37000249,530703,6114246
37000261,529145,6115190
38000019,514875,6136964
38000020,515936,6137124
38000021,515463,6136969
38000023,490038,6135543
38000024,492176,6130699
38000025,479520,6132645
38000026,507420,6127791
38000027,511056,6127949
38000028,495704,6130191
38000029,514877,6136975
38000030,519013,6131847
38000032,484712,6131689
38000047,496760,6126202
38000048,495100,6128446
38000049,492691,6130467
38000050,495782,6127565
38000051,499709,6122042
38000052,507899,6120945
38000053,494252,6137054
38000054,491949,6135584
38000055,496365,6137079
38000056,499948,6136785
38000057,488834,6133622
38000059,490362,6130311
38000060,486094,6132196
38000061,502426,6136637
38000064,493519,6132928
38000065,513904,6136696
38000066,515833,6127823
38000067,502867,6120229
38000068,516215,6115284
38000069,491074,6131575
38000071,500238,6121652
38000073,503861,6129550
38000076,504329,6138370
38000077,500289,6133432
38000080,493446,6130215
38000097,513043,6117238
38000098,503829,6129379
38000099,526318,6139504
38000100,520516,6133769
38000101,516211,6107506
38000102,505477,6139027
38000103,518727,6126715
38000104,498888,6128416
38000105,485804,6131935
38000106,500104,6128029
38000107,510761,6127078
38000154,494504,6130354
38000155,503542,6128082
38000209,491087,6128156
38000219,491150,6128155
38000221,490579,6128838
39000001,484438,6116601
39000002,483080,6121480
39000006,478062,6139913
39000007,480781,6140933
39000008,482760,6143355
39000009,482707,6142354
39000010,481528,6141808
39000012,489356,6114597
39000013,482572,6118623
39000017,488067,6121851
39000063,477495,6140586
40000001,488845,6101729
40000002,497030,6102600
40000004,493782,6100701
40000005,496486,6104698
40000006,496493,6104748
40000007,499509,6108409
40000008,498668,6110487
40000009,488797,6101780
40000010,495770,6101004
40000011,495770,6101004
40000012,507910,6176686
40000013,496432,6102283
40000019,502949,6113132
40000020,490134,6104400
40000021,483074,6100977
40000022,503477,6113896
40000023,501484,6113701
40000024,488846,6101728
40000025,482903,6107340
40000026,487351,6111531
40000032,500989,6109301
40000058,482559,6101007
41000012,528718,6107080
41000014,539589,6087909
41000015,532473,6080741
41000016,559626,6089410
41000017,525893,6099551
41000020,540197,6094929
41000022,561301,6083626
41000023,547593,6101617
41000024,559028,6096505
41000034,549871,6097406
41000066,538931,6096215
41000068,547038,6090060
41000069,553201,6100034
41000070,556757,6092461
41000071,556771,6091696
41000081,536802,6083020
41000082,539467,6088864
41000085,528086,6096514
41000086,526129,6102609
41000087,524623,6100699
41000116,532841,6100913
41000117,528477,6096445
41000118,535539,6089184
41000119,538425,6091941
41000120,536111,6086379
41000124,538252,6086487
41000126,537641,6086579
41000129,538335,6087120
41000163,532266,6080661
41000177,547335,6089780
41000179,548085,6089340
42000012,505764,6101569
42000013,508130,6103780
42000014,529533,6089065
42000016,495569,6086548
42000017,528496,6087416
42000019,527610,6087074
42000020,528993,6088232
42000021,495466,6089628
42000022,528076,6087965
42000023,528355,6086885
42000024,509507,6087826
42000025,509361,6091652
42000026,517520,6104931
42000027,489485,6085122
42000031,499722,6084121
42000032,510556,6102599
42000033,526496,6089050
42000034,502996,6091143
42000035,497384,6091214
42000036,509918,6101176
42000037,499640,6082872
42000038,510555,6089774
42000039,512986,6083779
42000040,517210,6083763
42000041,530424,6082272
42000044,510029,6102242
42000045,505455,6100991
42000047,499021,6086215
42000048,515691,6101817
42000074,506035,6100194
42000084,518589,6106238
42000086,483187,6095579
42000088,520035,6083923
42000091,522047,6089448
42000092,501499,6082404
42000093,490688,6085469
42000095,510256,6102458
42000096,519063,6102470
42000097,481627,6090373
42000105,500954,6090376
42000122,502998,6098449
42000123,526354,6091636
42000124,528097,6091630
42000125,527460,6089513
42000379,509509,6087861
42000478,500030,6093954
43000001,562583,6150448
43000003,580669,6158354
43000007,553199,6144994
43000008,559784,6150402
43000010,571178,6157134
43000011,576105,6157101
43000012,580837,6158329
43000013,569433,6155683
43000015,567478,6150062
43000019,557865,6151557
43000021,578602,6155899
43000026,562360,6149165
43000246,563237,6147870
43000408,552199,6150421
43000432,575640,6158516
44000001,609861,6128893
44000020,609452,6131359
44000021,605984,6134713
44000023,611554,6132142
44000032,603298,6131973
44000033,610861,6124816
44000034,598513,6131093
44000035,604670,6128034
44000036,590180,6127669
44000037,603899,6139486
44000038,601987,6134147
44000075,595406,6130698
44000096,605938,6141214
44000106,602659,6122497
44000110,603685,6133126
44000188,603569,6122960
44000190,601916,6122231
44000191,610182,6128710
44000590,608033,6127458
45000001,590109,6140233
45000002,589919,6140164
45000003,584063,6132234
45000004,578113,6123987
45000005,581911,6143626
45000029,584049,6111772
45000030,582067,6113817
45000031,581740,6113556
45000032,583130,6111902
45000033,582272,6111917
45000034,583663,6111598
45000035,582790,6114675
45000036,585678,6114827
45000040,575290,6143504
45000041,574966,6143955
45000042,576123,6143836
45000043,592348,6139237
45000044,584859,6149614
45000045,584484,6113854
45000046,583139,6141819
45000047,584999,6120614
45000048,593749,6142734
45000058,596579,6144006
45000059,584217,6107621
45000080,580979,6129520
45000088,579942,6121411
45000089,584362,6117648
45000090,582043,6111754
45000092,579774,6131774
45000093,582384,6126676
45000096,582643,6149073
45000097,575434,6141114
45000098,578805,6143345
45000101,597165,6121435
45000102,580094,6131225
45000103,592051,6139392
45000105,591308,6122611
45000109,579705,6115114
45000110,575680,6126417
45000111,596254,6140573
45000112,589482,6153505
45000117,586326,6114913
45000120,596794,6115143
45000121,581026,6140470
45000172,578458,6144379
45000173,577354,6128688
45000174,582089,6131416
45000175,591657,6139933
45000263,580605,6149214
45000264,580491,6149322
45000804,579787,6127896
45001404,583605,6142183
45001412,593800,6142874
46000001,558685,6136645
46000016,572696,6113278
46000017,570814,6118811
46000018,571797,6126589
46000019,571667,6125447
46000020,558872,6131407
46000027,571771,6126503
46000030,566573,6137970
46000045,561671,6127204
46000046,557265,6135971
46000049,569347,6137112
46000050,568436,6133364
46000053,572402,6120966
46000054,562582,6119109
46000056,559447,6131413
46000071,578223,6109055
46000283,558099,6130638
46000608,563347,6120130
46000641,555686,6138994
46000642,557903,6124461
47000001,590430,6106433
47000031,589085,6104139
47000032,611839,6109822
47000033,610157,6110068
47000035,593211,6102078
47000036,610380,6106407
47000037,613751,6116067
47000041,610880,6110013
47000045,612268,6109843
47000060,595327,6103809
47000061,594018,6103792
47000063,610747,6121558
47000064,613891,6120575
47000065,598329,6105372
47000088,613831,6116101
47000089,613020,6113316
47000092,616253,6087713
47000095,591096,6105586
47000097,586062,6105115
47000101,603438,6103729
47000102,596590,6108642
47000104,587842,6104012
47000158,595371,6109162
47000244,596935,6102964
47000659,580734,6106606
47000944,589053,6104015
47001065,613058,6113232
47001141,603547,6103484
48000004,709858,6221591
48000005,710168,6222604
48000006,708904,6207042
48000007,696248,6219954
48000008,711551,6222342
48000009,705111,6224318
48000010,705342,6224003
48000011,715783,6220431
48000012,507910,6176686
48000035,715887,6214850
48000041,696308,6218854
48000056,709639,6217936
48000057,712506,6220644
48000113,715065,6220070
48000115,714954,6221314
49000052,700719,6210335
49000053,687613,6207227
49000054,689172,6207567
49000055,704962,6208734
49000057,692580,6203087
49000058,701115,6209829
49000059,694214,6214375
49000060,691983,6212533
49000061,699103,6204768
49000066,703670,6208120
49000067,692773,6203312
49000082,703361,6209444
49000083,703486,6205965
49000090,702650,6210729
49000091,703413,6206824
49000092,700919,6209343
49000094,700057,6208333
49000146,704700,6212580
49000227,707130,6202334
49000295,692058,6212859
50000043,717501,6186439
50000045,715926,6192564
50000046,711863,6189503
50000048,722607,6194163
50000049,724012,6190560
50000050,716099,6187069
50000051,722459,6190326
50000055,716860,6190409
50000056,717757,6203826
50000057,718294,6203518
50000058,707618,6190532
50000061,706072,6190955
50000062,715424,6186680
50000070,507910,6176686
50000071,708449,6190300
50000137,717048,6197504
50000144,720488,6189893
50000145,721491,6195020
50000156,722343,6211566
50000214,720535,6189816
50000269,718652,6202333
51000001,655003,6175232
51000002,664973,6176164
51000006,685430,6190428
51000007,681324,6187971
51000008,680938,6180521
51000018,644640,6173352
51000019,660827,6195876
51000020,664647,6183842
51000022,654077,6179248
51000023,666835,6196281
51000024,662560,6175718
51000025,679133,6176300
51000026,675801,6168971
51000027,677045,6173336
51000028,677374,6172152
51000029,676721,6170925
51000030,677180,6167080
51000036,646074,6171002
51000040,666494,6196024
51000041,674153,6170954
51000043,664022,6190976
51000047,669866,6174365
51000064,661026,6174882
51000066,663927,6167899
51000067,663028,6189433
51000068,655095,6191644
51000072,665206,6167990
51000073,642859,6171702
51000074,662048,6179977
51000075,660137,6183757
51000076,660469,6185395
51000077,680231,6175523
51000085,658953,6173560
51000086,663367,6190196
51000087,675587,6170482
51000240,649078,6182586
51000250,677758,6164218
51000261,677784,6172976
51000298,654722,6179319
52000018,702475,6175281
52000019,709900,6185485
52000020,705061,6178008
52000021,711071,6185680
52000022,706559,6185641
52000023,687736,6181275
52000025,695431,6193602
52000029,697034,6199415
52000030,685939,6180498
52000031,687581,6197350
52000032,689377,6188085
52000033,689889,6187970
52000034,701575,6185262
52000035,692475,6192218
52000037,702531,6184500
52000039,702532,6181933
52000040,695750,6184404
52000060,692250,6171426
52000061,686443,6171094
52000062,684200,6170652
52000063,696941,6180177
52000064,701829,6180399
52000065,688018,6169442
52000066,689443,6173089
52000068,687629,6168502
52000069,687598,6165996
52000070,687155,6166707
52000071,697041,6175529
52000072,697414,6177457
52000076,687156,6164864
52000077,685400,6175402
52000078,700083,6179697
52000080,709389,6186475
52000084,684094,6170479
52000085,697684,6192990
52000087,688197,6168896
52000088,684899,6164979
52000089,688162,6165991
52000091,683861,6170044
52000149,687924,6161647
52000150,702514,6181815
52000152,705369,6188777
52000153,707413,6187606
52000154,703172,6189087
52000155,705036,6186550
52000156,693585,6193755
52000157,700512,6192752
52000158,698094,6193114
52000159,704762,6180267
52000160,708674,6181017
52000161,705175,6185955
52000162,703100,6177215
52000163,701192,6180637
52000164,708664,6184245
52000165,705133,6192082
52000167,703194,6191768
52000168,706225,6195956
52000169,708337,6184364
52000170,704269,6178310
52000171,708828,6177551
52000172,709474,6180178
52000173,699837,6187513
52000174,700338,6184085
52000175,700826,6183715
52000176,700712,6186010
52000177,713795,6183829
52000178,711245,6185369
52000179,706580,6177898
52000180,701336,6174751
52000181,701180,6173459
52000182,701128,6173376
52000183,703847,6180884
52000184,704769,6184071
52000185,707463,6178357
52000186,705597,6184204
52000187,705175,6183431
52000188,699982,6182610
52000189,696639,6183773
52000190,705243,6185175
52000191,703895,6176054
52000192,700084,6179604
52000198,703919,6197721
52000199,697238,6176394
52000203,683025,6161809
52000205,691769,6171422
52000216,706613,6185782
52000224,707511,6187584
52000425,681698,6161478
52000428,683124,6161568
53000009,716577,6169893
53000010,708823,6167762
53000011,712408,6168931
53000022,700047,6156331
53000023,693194,6158007
53000025,695085,6157468
53000026,698631,6156457
53000027,696753,6157255
53000028,718808,6173821
53000029,725345,6177647
53000030,719084,6179961
53000031,721269,6181236
53000032,718300,6176150
53000033,719201,6175706
53000042,717002,6178859
53000049,711647,6170417
53000054,697976,6156479
53000094,703946,6161137
53000095,709460,6172338
53000096,712505,6178571
53000135,702799,6169362
54000002,652350,6122192
54000003,651571,6120820
54000009,640505,6134517
55000013,644289,6158525
55000015,642726,6160262
55000016,644152,6163597
55000017,666637,6160959
55000018,650366,6165418
55000021,650566,6169954
55000023,638606,6159770
55000024,642215,6152059
55000025,645451,6163360
55000037,644309,6157867
55000039,647488,6168409
55000040,651889,6161768
55000043,662147,6158668
55000046,641997,6155407
55000048,649283,6167531
55000050,663450,6161742
55000051,668488,6161190
55000052,672487,6159020
55000065,655071,6162023
55000211,650849,6169764
56000001,647521,6131424
56000002,646906,6132715
56000003,656796,6153208
56000005,645348,6144816
56000006,649516,6136046
56000007,650705,6150178
56000008,640984,6140364
56000009,652125,6127774
56000019,641215,6139157
56000020,654101,6138570
56000021,654904,6156931
56000022,656971,6143978
56000023,651775,6147514
56000029,653448,6143569
56000070,658224,6149350
56000071,658292,6150683
56000073,658804,6150762
57000044,665255,6134045
57000045,661034,6139578
57000046,662731,6140277
57000047,672564,6143170
57000048,680489,6140566
57000049,659996,6125930
57000050,667720,6140993
57000051,664101,6135554
57000052,683979,6119404
57000053,676652,6118820
57000054,681482,6129424
57000055,668079,6122884
57000056,679661,6134743
57000057,674656,6141350
57000058,670744,6131464
57000059,668919,6136004
57000060,674815,6127593
57000062,662439,6140566
57000063,674991,6152965
57000064,677298,6134543
57000065,681551,6130756
57000066,674017,6150379
57000067,679275,6151662
57000068,681005,6151530
57000069,674924,6124342
57000070,669129,6153495
57000073,673999,6151800
57000080,659997,6144687
57000081,660902,6146476
57000085,664545,6147313
57000120,683663,6142226
57000121,685215,6131127
57000124,688294,6129842
57000125,668359,6125914
57000126,683058,6120923
57000127,667514,6122944
57000133,682474,6134270
57000136,681677,6138980
57000137,659639,6127450
57000139,681142,6140665
57000140,660450,6140002
57000141,689889,6136248
57000142,681706,6150324
57000144,668207,6148915
57000145,675833,6145031
57000147,692161,6125650
57000175,676146,6144836
57000176,685422,6129039
57000177,676383,6152778
57000178,664879,6134910
57000179,679069,6139184
57000180,680869,6119474
57000181,669557,6121396
57000182,677970,6117860
57000183,678046,6138863
57000184,684178,6122420
57000185,689609,6127814
57000186,675245,6128730
57000187,687855,6130525
57000238,681550,6130749
57000239,680059,6132614
57000240,679608,6134706
57000507,679675,6114004
57000643,657363,6131597
57000666,677829,6139667
57001002,661207,6147162
57001039,662396,6148629
57001206,673340,6151390
57001207,674188,6151588
58000019,686270,6155372
58000021,688245,6152444
58000023,688160,6154244
58000025,687537,6150222
58000026,690223,6150319
58000047,696054,6151362
58000048,700053,6150223
58000057,699627,6150334
59000005,707296,6138004
59000006,703280,6136701
59000007,704483,6145916
59000008,702010,6146625
59000009,699008,6137384
59000010,704598,6134235
59000020,695249,6133564
59000021,713510,6135977
60000022,690359,6096784
60000024,699084,6124782
60000026,694149,6118424
60000027,691263,6115086
60000028,692861,6117529
60000029,681131,6106803
60000031,698284,6102750
60000032,681409,6105090
60000033,692293,6117042
60000034,719288,6102454
60000035,699089,6122989
60000036,693459,6111234
60000037,705098,6126254
60000040,681365,6105036
60000042,681118,6106787
60000072,687560,6112363
60000074,716421,6098789
60000079,697236,6104279
60000083,695266,6121067
60000088,678999,6109524
60000092,691224,6120269
60000093,699930,6123734
60000094,697640,6126256
60000095,721005,6099684
60000096,686595,6113982
60000097,695149,6127594
60000098,708088,6130054
60000099,696002,6095841
60000100,693770,6118518
60000212,714701,6098531
