ObservationsstedNr,X_UTM32,Y_UTM32
31001147,507910,6176686
31001148,507910,6176686
31001149,507910,6176686
31001150,507910,6176686
31001151,507910,6176686
31001152,507910,6176686
31001153,507910,6176686
31001154,507910,6176686
31001155,507910,6176686
31001156,507910,6176686
31001157,507910,6176686
31001158,507910,6176686
31001159,507910,6176686
31001160,507910,6176686
31001161,507910,6176686
31001162,507910,6176686
31001163,507910,6176686
31001164,507910,6176686
31001165,507910,6176686
31001166,507910,6176686
31001167,507910,6176686
31001168,507910,6176686
31001169,507910,6176686
31001170,507910,6176686
31001171,507910,6176686
31001172,507910,6176686
31001173,507910,6176686
31001174,507910,6176686
31001175,507910,6176686
31001176,507910,6176686
31001177,507910,6176686
31001178,507910,6176686
31001179,507910,6176686
31001180,507910,6176686
31001181,507910,6176686
31001182,507910,6176686
31001183,507910,6176686
31001184,507910,6176686
31001185,507910,6176686
31001186,507910,6176686
31001187,507910,6176686
31001188,507910,6176686
31001242,485539,6167270
31001243,485772,6169949
31001244,497379,6175817
31001245,485233,6174896
31001246,485625,6175438
31001247,485530,6175746
31001254,507910,6176686
31001255,507910,6176686
31001256,507910,6176686
31001257,507910,6176686
31001258,507910,6176686
31001259,507910,6176686
31001260,507910,6176686
31001261,507910,6176686
31001262,507910,6176686
31001263,507910,6176686
31001264,507910,6176686
31001265,507910,6176686
31001266,507910,6176686
31001267,507910,6176686
31001268,507910,6176686
31001269,507910,6176686
31001270,507910,6176686
31001271,507910,6176686
31001272,507910,6176686
31001273,507910,6176686
31001274,507910,6176686
31001275,507910,6176686
31001276,507910,6176686
31001277,507910,6176686
31001278,507910,6176686
31001279,507910,6176686
32000006,507910,6176686
32000007,507910,6176686
32000008,507910,6176686
32000009,507910,6176686
32000010,525369,6176393
32000011,520120,6174900
32000035,525369,6176393
32000036,520010,6175193
32000037,525369,6176393
32000039,507910,6176686
32000040,507910,6176686
32000041,507910,6176686
32000042,507910,6176686
32000043,507910,6176686
32000044,507910,6176686
32000045,520010,6175193
32000046,507910,6176686
32000047,507910,6176686
32000048,507910,6176686
32000049,507910,6176686
32000050,507910,6176686
32000051,507910,6176686
32000129,510716,6164667
32000130,519653,6174622
32000131,520010,6175193
32000134,524714,6176342
32000135,525251,6176431
32000136,525914,6176898
32000137,522144,6168331
32000138,522144,6168331
32000139,517092,6166616
32000140,517092,6166616
32000141,522847,6171320
32000142,522847,6171320
32000147,530366,6178431
32000148,529450,6177364
32000149,527346,6177015
32000150,526983,6176768
32000151,525860,6177064
32000152,526265,6177306
32000153,533125,6170187
32000154,517482,6164573
32000155,518891,6165192
32000156,519202,6165981
32000157,517890,6166484
32000158,516894,6165996
32000159,516577,6166658
32000160,517277,6165877
32000161,523685,6175321
32000162,517379,6166307
32000163,527420,6172371
32000164,527420,6172371
32000165,524024,6175657
32000166,524024,6175657
32000873,519036,6162248
32000874,507910,6176686
32000875,525345,6176280
32000876,525539,6176632
32000890,530930,6173477
32000891,530930,6173477
32000905,507910,6176686
32000906,526602,6177611
32000907,507910,6176686
32000908,527097,6177529
32000909,507910,6176686
32000910,526635,6177196
32000911,507910,6176686
32000912,526729,6177131
32000913,507910,6176686
32000914,526728,6176975
32000915,507910,6176686
32000916,527642,6176963
32000917,507910,6176686
32000918,516672,6166746
32000919,507910,6176686
32000920,517380,6166311
32000921,507910,6176686
32000922,517015,6164681
32000923,507910,6176686
32000924,507910,6176686
32000925,507910,6176686
32000926,519059,6162190
32000927,507910,6176686
32000928,507910,6176686
32000929,507910,6176686
32000930,507910,6176686
32000931,507910,6176686
32000932,507910,6176686
32000933,507910,6176686
32000934,507910,6176686
32000935,507910,6176686
32000936,507910,6176686
32000937,507910,6176686
32000938,507910,6176686
32000939,507910,6176686
32000940,507910,6176686
32000941,507910,6176686
32000942,507910,6176686
32000943,507910,6176686
32000944,507910,6176686
32000945,517690,6162070
32000946,507910,6176686
32000976,531957,6173049
32000977,531957,6173049
32001002,519960,6174940
32001003,520100,6174750
33000005,544708,6162988
33000011,531560,6155673
33000012,507910,6176686
33000013,507910,6176686
33000014,544519,6162894
33000015,544519,6162894
33000016,534746,6165924
33000017,531560,6155673
33000018,539198,6163305
33000019,539198,6163305
33000020,541743,6160629
33000021,541743,6160629
33000022,535618,6156406
33000023,535618,6156406
33000029,535569,6162085
33000030,535569,6162085
33000314,544100,6162676
33000315,544696,6162879
33000316,544993,6163346
33000317,507910,6176686
33000319,534968,6160123
33000321,546950,6164250
33000322,546950,6164250
33000323,546500,6163800
33000324,546500,6163800
34000005,517573,6148105
34000006,507910,6176686
34000007,507910,6176686
34000008,507910,6176686
34000009,507910,6176686
34000010,529999,6149794
34000011,530879,6150414
34000012,517419,6159693
34000013,507910,6176686
34000014,526538,6153355
34000015,526783,6156900
34000020,526949,6156994
34000021,507910,6176686
34000025,507910,6176686
34000026,507910,6176686
34000027,507910,6176686
34000028,507910,6176686
34000029,507910,6176686
34000030,507910,6176686
34000031,507910,6176686
34000032,507910,6176686
34000033,526949,6156994
34000034,517419,6159693
34000035,507910,6176686
34000036,507910,6176686
34000037,507910,6176686
34000038,507910,6176686
34000039,507910,6176686
34000040,507910,6176686
34000041,507910,6176686
34000042,507910,6176686
34000043,507910,6176686
34000044,507910,6176686
34000045,507910,6176686
34000046,519511,6149804
34000076,516109,6159765
34000077,516822,6160140
34000078,516237,6159838
34000080,517419,6159693
34000081,526989,6155549
34000082,530864,6150413
34000083,527492,6157615
34000084,507910,6176686
34000085,526457,6153149
34000086,526457,6153149
34000087,517573,6148105
34000088,526951,6144079
34000089,527469,6143124
34000090,526897,6142408
34000091,526663,6142797
34000092,526822,6144177
34000094,526989,6155549
34000418,517393,6159729
34000419,517496,6159624
34000420,517409,6159561
34000426,526897,6157236
34000427,526934,6156957
34000428,526979,6156715
34000429,529921,6149757
34000430,529999,6149848
34000431,530013,6149759
34000432,529987,6149797
34000433,526476,6153410
34000434,526625,6153244
34000435,526472,6153067
34000436,526570,6155512
34000437,526570,6155512
34000440,507910,6176686
34000441,507910,6176686
34000442,525217,6154604
34000456,526905,6156203
34000457,526869,6155754
34000458,527069,6155346
34000459,527480,6157613
34000460,517246,6147984
34000461,517246,6147984
34000470,507910,6176686
34000471,507910,6176686
34000472,507910,6176686
34000473,507910,6176686
34000474,507910,6176686
34000475,507910,6176686
34000476,507910,6176686
34000477,507910,6176686
34000478,507910,6176686
34000479,507910,6176686
34000480,507910,6176686
34000481,507910,6176686
34000482,507910,6176686
34000483,507910,6176686
34000484,507910,6176686
34000485,507910,6176686
34000486,507910,6176686
34000487,507910,6176686
34000488,507910,6176686
34000489,507910,6176686
34000490,507910,6176686
34000491,507910,6176686
34000497,517500,6148060
34000498,517600,6148060
34000499,517620,6148130
34000508,519511,6149804
35000001,490702,6128568
35000002,507910,6176686
35000003,494343,6127109
35000004,507910,6176686
35000014,489961,6154445
35000019,507910,6176686
35000181,505425,6150388
35000182,476257,6142310
35000183,477029,6144844
35000184,488613,6146030
35000185,478563,6143116
35000186,482713,6152042
35000187,487348,6154526
35000188,507910,6176686
35000189,484434,6161801
35000190,473139,6144967
35000191,474135,6148186
35000198,473811,6151562
35000199,475073,6143251
35000200,501454,6149633
35000201,489985,6155589
35000203,488616,6146031
35000204,483010,6146221
35000205,483010,6146221
35000215,477847,6145231
35000216,477629,6145545
35000217,479475,6149549
35000218,479831,6149917
35000219,482734,6149284
35000220,483857,6149251
35000221,485856,6148702
35000222,486388,6148415
35000223,482537,6153215
35000224,482165,6152557
35000225,485307,6157078
35000226,485424,6158188
35000227,493533,6157659
35000228,495480,6151461
35000229,495827,6151559
35000230,499132,6152299
35000231,500910,6151804
35000232,504211,6151415
35000233,504656,6151707
35000234,505127,6151568
35000235,505985,6151135
35000236,506716,6150248
35000237,507200,6150599
35000238,498455,6152237
35000239,476338,6141588
35000240,490702,6128568
35000564,494343,6127109
35000574,480355,6148487
35000575,507910,6176686
35000576,484019,6149202
35000577,507910,6176686
35000578,482960,6154373
35000579,507910,6176686
35000580,507910,6176686
35000581,507910,6176686
35000585,475073,6143251
35000586,494343,6127109
35000587,507910,6176686
35000594,504623,6151198
35000595,507910,6176686
35000596,505591,6151336
35000597,507910,6176686
35000598,504994,6150423
35000599,507910,6176686
35000600,505570,6150222
35000601,507910,6176686
35000602,505673,6150280
35000603,507910,6176686
35000604,506409,6150374
35000605,507910,6176686
35000606,496035,6151573
35000607,507910,6176686
35000608,490843,6128755
35000609,490907,6128558
35000610,490680,6128548
35000611,507910,6176686
35000612,507910,6176686
35000613,507910,6176686
35000614,507910,6176686
35000615,507910,6176686
35000616,507910,6176686
35000617,507910,6176686
35000618,507910,6176686
35000646,507910,6176686
35000647,507910,6176686
35000648,507910,6176686
35000649,507910,6176686
35000650,507910,6176686
35000651,507910,6176686
35000652,507910,6176686
35000653,507910,6176686
35000654,507910,6176686
35000655,507910,6176686
35000656,507910,6176686
35000657,507910,6176686
35000658,507910,6176686
35000659,507910,6176686
35000660,507910,6176686
35000661,507910,6176686
35000662,507910,6176686
35000663,507910,6176686
35000664,507910,6176686
35000665,507910,6176686
35000666,490678,6164198
35000667,491037,6164242
35000672,507910,6176686
35000673,507910,6176686
35000674,507910,6176686
35000675,507910,6176686
35000676,507910,6176686
35000677,507910,6176686
35000678,507910,6176686
35000716,494343,6127109
36000002,503069,6144687
36000003,509746,6155225
36000004,518454,6143461
36000005,507910,6176686
36000006,520785,6142631
36000019,520349,6142614
36000020,507910,6176686
36000022,520349,6142614
36000023,507910,6176686
36000024,507910,6176686
36000025,507910,6176686
36000026,507910,6176686
36000027,507910,6176686
36000028,507910,6176686
36000058,509838,6153140
36000059,515209,6155006
36000060,507910,6176686
36000064,497568,6147499
36000065,477260,6139190
36000066,477369,6138737
36000067,478342,6137107
36000068,478059,6136976
36000069,477766,6137415
36000070,483379,6138162
36000071,483836,6137822
36000072,503040,6144587
36000075,520159,6142552
36000076,520785,6142631
36000077,520903,6142614
36000079,509746,6155225
36000080,509746,6155225
36000081,507910,6176686
36000082,492201,6142153
36000083,492201,6142153
36000084,481016,6149057
36000085,481016,6149057
36000087,512078,6138665
36000088,512078,6138665
36000103,479863,6137361
36000104,499496,6143847
36000105,497826,6143091
36000106,496251,6140811
36000107,496832,6142220
36000108,496790,6142105
36000109,496779,6142108
36000110,505073,6143183
36000111,506643,6143363
36000112,508235,6144124
36000113,509090,6144248
36000114,491246,6140677
36000115,518454,6143461
36000478,512526,6144606
36000479,507910,6176686
36000480,520648,6142580
36000481,520830,6142672
36000482,521102,6142622
36000504,507910,6176686
36000505,507910,6176686
36000506,507910,6176686
36000507,507910,6176686
36000508,507910,6176686
36000509,507910,6176686
36000510,507910,6176686
36000511,507910,6176686
36000512,507910,6176686
36000513,512600,6147950
36000514,512600,6147950
36000520,518050,6143450
36000521,518520,6143420
36000522,518540,6143510
37000012,542594,6119512
37000013,507910,6176686
37000014,542934,6118619
37000015,537729,6119934
37000016,537549,6120054
37000017,507910,6176686
37000018,507910,6176686
37000019,507910,6176686
37000020,529599,6121879
37000021,537195,6135735
37000022,537332,6136056
37000023,537971,6135559
37000024,507910,6176686
37000025,527559,6118773
37000026,522378,6116429
37000027,507910,6176686
37000028,507910,6176686
37000029,507910,6176686
37000030,523233,6116144
37000040,527839,6121117
37000041,507910,6176686
37000042,523440,6121821
37000043,522937,6122084
37000044,523617,6121267
37000045,522191,6115971
37000046,533247,6134436
37000047,543739,6119014
37000048,539989,6116684
37000049,540239,6114974
37000050,525938,6120227
37000051,507910,6176686
37000052,527756,6121116
37000053,507910,6176686
37000054,507910,6176686
37000055,507910,6176686
37000056,507910,6176686
37000057,507910,6176686
37000058,507910,6176686
37000059,507910,6176686
37000060,507910,6176686
37000061,507910,6176686
37000062,507910,6176686
37000063,507910,6176686
37000064,522378,6116429
37000065,507910,6176686
37000066,507910,6176686
37000067,507910,6176686
37000068,507910,6176686
37000069,507910,6176686
37000070,527559,6118774
37000071,507910,6176686
37000072,507910,6176686
37000073,507910,6176686
37000074,507910,6176686
37000075,507910,6176686
37000076,525307,6116017
37000083,542169,6118994
37000084,527559,6118774
37000091,516598,6118323
37000092,514635,6116372
37000093,520499,6117882
37000094,530251,6135338
37000095,523151,6116246
37000096,523049,6116318
37000097,529085,6124001
37000098,507910,6176686
37000099,507910,6176686
37000100,507910,6176686
37000101,526881,6120552
37000102,507910,6176686
37000103,507910,6176686
37000104,507910,6176686
37000105,530065,6126882
37000106,530065,6126882
37000107,526429,6124545
37000108,526429,6124545
37000109,514221,6115568
37000110,514221,6115568
37000111,537583,6117430
37000112,537583,6117430
37000113,530546,6141282
37000114,530546,6141282
37000115,530736,6129207
37000116,530736,6129207
37000117,525025,6117718
37000118,507910,6176686
37000119,523236,6116124
37000120,522191,6115972
37000121,522378,6116429
37000122,537895,6119986
37000123,537907,6119992
37000124,528209,6121210
37000126,525333,6115998
37000127,523039,6116296
37000128,523179,6116173
37000129,523244,6116168
37000130,523149,6116094
37000131,523100,6116254
37000132,523134,6116163
37000133,527219,6120689
37000134,527597,6121092
37000135,527733,6120542
37000136,528070,6121495
37000137,528336,6120919
37000138,529614,6122153
37000140,529795,6121897
37000141,523440,6121821
37000142,523537,6121777
37000143,529085,6124001
37000172,526250,6119452
37000173,536944,6136425
37000174,536765,6136686
37000175,534961,6137158
37000176,535542,6136538
37000177,535331,6136842
37000178,535305,6135136
37000179,542450,6145141
37000180,523085,6121801
37000181,522858,6120944
37000182,522613,6121144
37000183,526452,6120954
37000184,526422,6120931
37000185,525363,6120660
37000186,524533,6120687
37000187,524269,6120740
37000188,542069,6118009
37000189,542914,6118149
37000190,543516,6118237
37000191,543968,6118620
37000192,543759,6118028
37000193,526742,6119250
37000194,543661,6117753
37000195,541360,6120200
37000196,541564,6120500
37000197,541914,6121400
37000198,542148,6121725
37000199,542478,6121069
37000200,543566,6119796
37000201,543190,6119616
37000202,543644,6120118
37000203,544156,6120131
37000204,544790,6124043
37000205,540986,6128735
37000206,540157,6128983
37000207,526124,6119462
37000208,536028,6135730
37000209,540226,6117169
37000210,542198,6121626
37000211,547594,6125459
37000212,546887,6122815
37000213,547172,6122815
37000214,546250,6125104
37000215,546886,6123241
37000216,548296,6123595
37000217,547795,6123446
37000218,525307,6116017
37000219,542594,6119512
37000220,540239,6114973
37000221,540239,6114974
37000222,539989,6116684
37000223,539989,6116683
37000224,525938,6120227
37000659,523236,6116124
37000660,527756,6121116
37000661,522159,6115943
37000662,529085,6124001
37000663,525938,6120227
37000670,527655,6120861
37000671,529239,6121584
37000672,530175,6122444
37000673,523349,6121808
37000674,523014,6122103
37000675,522674,6121968
37000676,525214,6116034
37000677,525364,6116075
37000678,525344,6115967
37000679,539965,6143582
37000680,539965,6143582
37000687,539627,6116383
37000688,507910,6176686
37000689,539832,6116246
37000690,507910,6176686
37000691,540260,6116950
37000692,507910,6176686
37000693,539476,6116550
37000694,507910,6176686
37000695,539964,6114981
37000696,507910,6176686
37000697,539949,6115079
37000698,507910,6176686
37000699,543753,6119221
37000700,507910,6176686
37000701,543166,6119330
37000702,507910,6176686
37000703,542412,6127064
37000704,507910,6176686
37000705,543540,6119208
37000706,507910,6176686
37000707,544311,6120708
37000708,507910,6176686
37000709,541637,6119689
37000710,507910,6176686
37000711,542889,6117915
37000712,507910,6176686
37000713,539754,6115425
37000714,507910,6176686
37000715,542124,6120942
37000716,507910,6176686
37000717,541425,6118408
37000718,507910,6176686
37000719,537940,6120034
37000720,537831,6119931
37000721,537788,6120044
37000722,547142,6122816
37000723,547142,6122816
37000724,546887,6122997
37000725,546887,6122997
37000726,547594,6125459
37000727,547594,6125459
37000728,548259,6123610
37000729,507910,6176686
37000730,524131,6121009
37000731,507910,6176686
37000732,546709,6123409
37000733,546709,6123409
37000734,536741,6136675
37000735,507910,6176686
37000736,523251,6120942
37000737,507910,6176686
37000738,546629,6123191
37000739,507910,6176686
37000740,547031,6124388
37000741,507910,6176686
37000742,547852,6124275
37000743,507910,6176686
37000744,548664,6124157
37000745,507910,6176686
37000746,548773,6124151
37000747,507910,6176686
37000748,549047,6124124
37000749,507910,6176686
37000750,549113,6124474
37000751,507910,6176686
37000752,549398,6124952
37000753,507910,6176686
37000754,549248,6125498
37000755,507910,6176686
37000759,522477,6116426
37000760,522288,6116462
37000761,522345,6116324
37000762,507910,6176686
37000805,536825,6136519
37000806,507910,6176686
37000807,535812,6135154
37000808,507910,6176686
37000811,542262,6118866
37000812,530208,6122237
37000813,536564,6136149
37000814,537591,6135832
37000815,507910,6176686
37000816,527294,6118748
37000817,523689,6121714
37000818,523567,6121783
37000819,523359,6121843
37000820,523329,6121743
37000821,523024,6122148
37000822,523009,6122033
37000823,522649,6122003
37000824,522707,6121913
37000825,523179,6122058
37000826,522747,6122067
37000827,525044,6116158
37000828,525238,6115916
37000829,525104,6116026
37000830,525226,6116151
37000831,525491,6115973
37000832,530411,6125147
37000833,522282,6116262
37000834,528965,6123960
37000835,529175,6124000
37000836,529315,6123830
37000839,539900,6116700
37000840,539980,6116620
37000841,540100,6116720
37000842,507910,6176686
37000843,527520,6118830
37000844,527590,6118730
38000008,503704,6127607
38000009,514576,6136906
38000010,513937,6135204
38000011,514049,6135844
38000012,513109,6134669
38000013,507910,6176686
38000014,507910,6176686
38000016,515695,6136936
38000017,507910,6176686
38000018,515643,6137038
38000034,515643,6137038
38000035,507910,6176686
38000036,507910,6176686
38000037,507910,6176686
38000038,507910,6176686
38000039,463974,6164456
38000041,507980,6124744
38000042,507760,6126404
38000044,518939,6124624
38000045,515799,6131194
38000046,516238,6131483
38000081,486324,6135140
38000082,479557,6133161
38000083,479669,6133037
38000084,479351,6130617
38000085,507910,6176686
38000086,507910,6176686
38000087,507910,6176686
38000088,481919,6128684
38000089,484547,6131627
38000090,485926,6129744
38000091,485851,6128501
38000092,491422,6127073
38000095,493916,6114879
38000096,507910,6176686
38000108,523790,6139980
38000109,513956,6135235
38000110,513956,6135235
38000111,514583,6136920
38000112,514583,6136920
38000113,507910,6176686
38000114,491400,6127060
38000115,487921,6126427
38000116,487921,6126427
38000117,488931,6128605
38000118,488931,6128605
38000119,520720,6110698
38000120,520720,6110698
38000121,499230,6134382
38000122,499230,6134282
38000123,518053,6135613
38000124,518053,6135613
38000125,504583,6137764
38000126,504583,6137764
38000127,513500,6137125
38000128,513500,6137125
38000129,504662,6129130
38000130,504662,6129130
38000131,518936,6124619
38000132,523790,6139980
38000133,480702,6131671
38000134,479758,6130863
38000135,480362,6129738
38000136,480609,6130631
38000137,481038,6130939
38000138,482028,6131404
38000139,481576,6131172
38000140,478396,6127960
38000141,480135,6131286
38000142,489362,6130291
38000143,481914,6134834
38000144,483090,6131086
38000145,484007,6130857
38000146,471693,6127273
38000147,472731,6127064
38000148,507910,6176686
38000149,471811,6125291
38000150,471259,6124881
38000151,471442,6126962
38000152,508410,6123144
38000153,508410,6123144
38000284,479557,6133161
38000285,479669,6133037
38000286,479392,6130618
38000714,507760,6126404
38000740,514795,6136902
38000741,514528,6136740
38000742,514419,6136906
38000743,513316,6134827
38000744,513787,6135382
38000745,514081,6135669
38000746,515677,6187008
38000747,515750,6136865
38000748,515631,6136805
38000749,507910,6176686
38000753,507910,6176686
38000797,478089,6135377
38000798,507910,6176686
38000799,478918,6133236
38000800,507910,6176686
38000801,471096,6126977
38000802,507910,6176686
38000803,471006,6126568
38000804,507910,6176686
38000805,490447,6129586
38000806,507910,6176686
38000807,486428,6132407
38000808,507910,6176686
38000809,503704,6127607
38000810,507910,6176686
38000811,495761,6125596
38000812,507910,6176686
38000818,514237,6136610
38000819,514112,6136388
38000820,499852,6128596
38000821,486626,6126254
38000822,471520,6127399
38000823,485913,6131929
38000824,486324,6135140
38000825,513363,6130105
38000826,500367,6137522
38000827,509810,6126387
38000828,513744,6126256
38000829,514426,6136825
38000830,515528,6136790
38000832,507910,6176686
38000858,495761,6125596
38000860,471258,6124873
39000003,497089,6122008
39000004,507910,6176686
39000016,480494,6142451
39000018,477052,6139855
39000019,477132,6139387
39000020,492242,6123908
39000021,488221,6124742
39000022,486248,6126183
39000023,486419,6126364
39000024,507910,6176686
39000025,478819,6124240
39000026,482509,6124886
39000027,482747,6124831
39000028,479001,6121889
39000029,507910,6176686
39000030,680489,6123609
39000031,471761,6127418
39000032,472718,6127068
39000033,471148,6124832
39000034,472346,6124901
39000035,481138,6115794
39000037,507910,6176686
39000038,477038,6139801
39000039,492763,6111824
39000040,494418,6111901
39000041,494145,6112096
39000042,494757,6115057
39000043,494275,6115098
39000044,494592,6115451
39000045,495516,6116106
39000046,479176,6124798
39000047,480746,6122907
39000048,479037,6123721
39000049,479594,6118949
39000050,481179,6116240
39000051,480859,6116012
39000052,480494,6115749
39000053,481062,6116793
39000054,479963,6122989
39000055,479023,6121148
39000056,476397,6141470
39000057,489929,6118618
39000058,489929,6118618
39000059,484369,6120792
39000060,484369,6120792
39000061,478999,6103057
39000062,478999,6103057
39000116,486221,6126147
39000248,494713,6115219
39000249,507910,6176686
39000250,495068,6115354
39000251,507910,6176686
39000252,495625,6116068
39000253,507910,6176686
39000254,496541,6114717
39000255,507910,6176686
39000256,496124,6114025
39000257,507910,6176686
39000258,507910,6176686
39000259,507910,6176686
39000260,507910,6176686
39000261,478968,6122466
39000275,484732,6126266
39000276,507910,6176686
39000277,507910,6176686
39000278,507910,6176686
39000279,507910,6176686
39000280,507910,6176686
39000281,507910,6176686
39000282,507910,6176686
39000283,507910,6176686
40000014,484557,6116281
40000015,468040,6109934
40000016,471479,6112090
40000017,480744,6114540
40000028,482413,6110959
40000029,481157,6112351
40000030,496591,6095983
40000031,496294,6096043
40000033,482529,6107808
40000034,482624,6107328
40000035,493982,6108488
40000036,498235,6115262
40000037,497460,6113850
40000038,504367,6111787
40000039,497840,6097084
40000040,481082,6114693
40000041,481090,6112212
40000042,482095,6112710
40000043,482405,6110922
40000044,483468,6113394
40000045,482542,6113677
40000046,481693,6113797
40000047,482349,6104697
40000048,495727,6096346
40000049,483338,6113306
40000050,482323,6099992
40000051,479051,6105272
40000052,470859,6104089
40000053,480249,6103308
40000054,480249,6103308
40000055,481438,6113993
40000056,481438,6113993
40000185,468046,6109977
40000186,471503,6112067
40000187,467390,6108166
40000188,467390,6108166
40000189,496628,6095983
40000399,484550,6116271
40000400,469208,6115026
40000401,469208,6115026
40000402,467361,6107414
40000403,467361,6107414
40000404,467899,6109718
40000405,467899,6109718
40000406,472094,6116389
40000407,507910,6176686
40000408,470479,6114528
40000409,507910,6176686
40000410,471000,6104034
40000411,507910,6176686
40000412,469392,6115328
40000413,507910,6176686
40000414,471373,6115406
40000415,507910,6176686
40000416,469059,6114095
40000417,507910,6176686
40000418,468066,6108047
40000419,507910,6176686
40000420,468458,6113150
40000421,507910,6176686
40000422,470122,6116111
40000423,507910,6176686
40000424,468199,6111320
40000425,507910,6176686
40000426,471813,6115865
40000427,507910,6176686
40000428,470291,6114162
40000429,507910,6176686
40000430,469708,6114386
40000431,507910,6176686
40000432,467307,6112218
40000433,507910,6176686
40000434,468205,6112588
40000435,507910,6176686
40000436,469443,6115319
40000437,507910,6176686
40000438,480111,6115298
40000439,507910,6176686
40000440,468906,6113463
40000441,507910,6176686
40000442,470024,6115039
40000443,507910,6176686
40000444,470241,6115373
40000445,507910,6176686
40000446,470588,6103558
40000447,507910,6176686
40000448,470874,6115632
40000449,507910,6176686
40000450,469753,6114773
40000451,507910,6176686
40000452,471493,6115599
40000453,507910,6176686
40000454,469349,6114656
40000455,507910,6176686
40000456,468337,6107267
40000457,507910,6176686
40000458,480088,6109749
40000459,480088,6109749
40000481,472284,6127119
40000482,507910,6176686
40000483,471133,6124842
40000484,507910,6176686
40000485,471129,6126570
40000486,507910,6176686
40000487,493164,6106788
40000488,507910,6176686
40000489,495667,6096248
40000490,507910,6176686
40000491,495827,6096199
40000492,507910,6176686
40000493,496024,6096139
40000494,507910,6176686
40000495,497760,6096696
40000496,507910,6176686
40000497,471650,6112320
40000498,471650,6112320
40000506,480899,6114598
40000507,467979,6109826
41000001,529690,6095870
41000002,537772,6086237
41000003,555950,6091851
41000004,507910,6176686
41000005,556224,6089039
41000006,548151,6101697
41000007,549153,6101366
41000008,548057,6089263
41000009,538213,6098471
41000010,537772,6086237
41000011,548151,6101698
41000025,530965,6109825
41000026,507910,6176686
41000027,507910,6176686
41000028,507910,6176686
41000029,507910,6176686
41000030,537772,6086237
41000031,502804,6090028
41000032,542517,6082994
41000033,546198,6099559
41000035,561089,6092134
41000036,543530,6099176
41000037,532019,6096464
41000038,547597,6100927
41000039,558926,6080553
41000040,541359,6100704
41000041,557599,6083364
41000042,524584,6091702
41000043,507910,6176686
41000044,537779,6086754
41000045,549324,6088526
41000046,536789,6083463
41000047,558765,6089625
41000048,535295,6086444
41000049,556299,6082074
41000050,549007,6100175
41000051,538019,6086894
41000052,526020,6093984
41000053,564939,6089304
41000054,533209,6094004
41000055,556314,6084042
41000056,538459,6086344
41000057,507910,6176686
41000058,507910,6176686
41000059,507910,6176686
41000060,507910,6176686
41000061,507910,6176686
41000062,507910,6176686
41000063,548151,6101698
41000072,555950,6091851
41000073,507910,6176686
41000074,507910,6176686
41000075,507910,6176686
41000076,507910,6176686
41000077,507910,6176686
41000078,507910,6176686
41000079,525357,6077691
41000080,555950,6091851
41000089,519590,6105045
41000090,518714,6104971
41000091,519105,6104827
41000092,519324,6104767
41000093,519651,6104450
41000094,519463,6104341
41000095,519237,6102283
41000096,507910,6176686
41000097,507910,6176686
41000098,523382,6103884
41000099,522838,6104261
41000100,524120,6104175
41000101,524083,6079048
41000102,541620,6084857
41000103,541719,6084685
41000104,556870,6089305
41000105,555549,6091864
41000106,556204,6092054
41000107,556394,6091804
41000108,507910,6176686
41000110,535633,6086935
41000111,536273,6086638
41000112,536014,6086477
41000113,536231,6086424
41000114,507910,6176686
41000115,507910,6176686
41000121,544810,6102726
41000122,535633,6086935
41000123,535633,6086935
41000130,521746,6101201
41000131,521746,6101201
41000132,527152,6102120
41000133,527152,6102120
41000134,530966,6109826
41000135,530929,6109834
41000136,525358,6077691
41000137,525398,6077734
41000143,529693,6095862
41000144,502804,6090028
41000145,549324,6088526
41000146,549249,6088554
41000147,538213,6098471
41000148,538213,6098472
41000149,536992,6090055
41000150,536670,6088583
41000151,537134,6087525
41000152,537547,6087798
41000153,537394,6088041
41000154,537217,6087150
41000155,537940,6087106
41000156,537434,6086899
41000157,535404,6085692
41000158,534083,6085307
41000159,537069,6083420
41000160,554849,6089166
41000161,558250,6096654
41000162,507910,6176686
41000164,524584,6091702
41000165,548057,6089263
41000166,546198,6099558
41000584,529690,6095870
41000585,548057,6089263
41000586,524708,6091735
41000587,526020,6093984
41000588,532019,6096464
41000589,556216,6089063
41000590,556314,6084042
41000591,556375,6089103
41000592,556330,6089006
41000593,556102,6088949
41000594,558858,6089563
41000595,507910,6176686
41000596,558640,6089527
41000597,525171,6077458
41000598,525289,6077633
41000599,525440,6077735
41000600,546662,6098395
41000601,546662,6098395
41000605,538248,6098459
41000606,538367,6098338
41000607,538097,6098435
41000608,552994,6083115
41000609,552994,6083115
41000611,548801,6097641
41000613,548900,6097500
41000623,535898,6086025
41000624,507910,6176686
41000625,535903,6085779
41000626,507910,6176686
41000627,537685,6086540
41000628,507910,6176686
41000636,542916,6089314
41000637,542916,6089314
41000642,529776,6095931
41000643,529762,6095735
41000644,529659,6095870
41000645,547971,6089389
41000646,548072,6089137
41000647,547969,6089254
41000648,531008,6109855
41000649,530876,6109719
41000650,530856,6109799
41000689,548686,6101503
41000690,548024,6101622
41000691,547955,6101827
41000692,549117,6088636
41000693,549209,6088538
41000694,549382,6088545
41000701,537846,6086338
41000702,537749,6086176
41000703,537639,6086339
41000704,507910,6176686
41000705,507910,6176686
41000706,507910,6176686
